compound_name,Concentration uM,morphology score,infection rate (%),Cell model,chembl_id,is_CP_hit,is_324_hit,top_74_rank,is_74_hit,is_5_hit
chlorophyllin,10.0,0.15,94.0,Vero E6,CHEMBL2108919,False,False,,False,False
chlorophyllin-copper,10.0,-0.07,108.5,Vero E6,CHEMBL2108919,False,False,,False,False
chloroquine,10.0,0.55,57.5,Vero E6,CHEMBL76,True,True,,False,False
chlorothiazide,10.0,-0.18,106.0,Vero E6,CHEMBL3392493,False,False,,False,False
chlorothymol,10.0,-0.1,104.0,Vero E6,CHEMBL1441646,False,False,,False,False
chlorotrianisene,10.0,0.08,95.5,Vero E6,CHEMBL1200761,False,False,,False,False
chloroxine,10.0,-0.06,98.5,Vero E6,CHEMBL1200596,False,False,,False,False
chloroxoquinoline,10.0,0.16,99.5,Vero E6,CHEMBL1409793,False,False,,False,False
chloroxylenol,10.0,0.03,99.0,Vero E6,CHEMBL398440,False,False,,False,False
chlorphenamine,10.0,0.1,95.5,Vero E6,CHEMBL505,False,False,,False,False
chlorphenamine,10.0,-0.1,100.0,Vero E6,CHEMBL505,False,False,,False,False
chlorphenesin,10.0,-0.19,109.5,Vero E6,CHEMBL388751,False,False,,False,False
chlorphensin-carbamate,10.0,-0.01,112.5,Vero E6,CHEMBL607710,False,False,,False,False
chlorpromazine,0.83,0.07,98.5,Vero E6,CHEMBL71,False,False,,False,False
chlorpropamide,10.0,0.27,79.5,Vero E6,CHEMBL498,False,False,,False,False
chlorprothixene,10.0,0.43,68.5,Vero E6,CHEMBL908,False,False,,False,False
chlorpyrifos,10.0,-0.24,112.0,Vero E6,CHEMBL463210,False,False,,False,False
chlorquinaldol,10.0,0.05,99.0,Vero E6,CHEMBL224325,False,False,,False,False
chlorthalidone,10.0,0.13,78.5,Vero E6,CHEMBL1055,False,False,,False,False
chlorzoxazone,10.0,0.17,99.0,Vero E6,CHEMBL1371,False,False,,False,False
cholecalciferol,10.0,-0.01,96.5,Vero E6,CHEMBL1042,False,False,,False,False
cholesterol,10.0,0.18,98.0,Vero E6,CHEMBL112570,False,False,,False,False
cholic-acid,10.0,0.01,110.0,Vero E6,CHEMBL205596,False,False,,False,False
choline-alfoscerate,10.0,0.05,114.0,Vero E6,CHEMBL6067974,False,False,,False,False
chromanol-(+/-),10.0,0.24,98.5,Vero E6,CHEMBL4303705,False,False,,False,False
"chromanol-293B-(-)-[3R,4S]",10.0,0.13,103.5,Vero E6,CHEMBL434045,False,False,,False,False
chromium-picolinate,10.0,-0.01,112.0,Vero E6,CHEMBL3185022,False,False,,False,False
chromocarb,10.0,-0.13,105.5,Vero E6,CHEMBL83628,False,False,,False,False
chrysin,10.0,0.18,104.0,Vero E6,CHEMBL117,False,False,,False,False
chrysophanic-acid,10.0,-0.1,109.5,Vero E6,CHEMBL41092,False,False,,False,False
chuanxiongzine,10.0,-0.15,118.5,Vero E6,CHEMBL303697,False,False,,False,False
cianidanol,10.0,-0.04,110.0,Vero E6,CHEMBL311498,False,False,,False,False
ciclopirox,0.83,0.1,96.5,Vero E6,CHEMBL1413,False,False,,False,False
cicloprofen,10.0,-0.06,100.5,Vero E6,CHEMBL2104122,False,False,,False,False
cidofovir,10.0,0.03,108.5,Vero E6,CHEMBL152,False,False,,False,False
ciglitazone,10.0,0.04,109.5,Vero E6,CHEMBL7002,False,False,,False,False
cilengitide,10.0,-0.38,109.0,Vero E6,CHEMBL429876,False,False,,False,False
cilnidipine,10.0,0.17,95.0,Vero E6,CHEMBL452076,False,False,,False,False
cilomilast,10.0,0.25,103.5,Vero E6,CHEMBL27220,False,False,,False,False
cilostamide,10.0,-0.13,103.0,Vero E6,CHEMBL34431,False,False,,False,False
cilostazol,10.0,-0.11,110.0,Vero E6,CHEMBL799,False,False,,False,False
cimaterol,10.0,-0.06,103.5,Vero E6,CHEMBL1374751,False,False,,False,False
cimetidine,10.0,0.15,97.5,Vero E6,CHEMBL30,False,False,,False,False
cinacalcet,10.0,0.85,20.0,Vero E6,CHEMBL1201284,True,True,,False,False
cinaciguat,10.0,-0.07,102.5,Vero E6,CHEMBL1236936,False,False,,False,False
cinalukast,10.0,0.07,105.0,Vero E6,CHEMBL283754,False,False,,False,False
cinanserin,10.0,0.16,92.0,Vero E6,CHEMBL18786,False,False,,False,False
cinchocaine,10.0,0.43,88.0,Vero E6,CHEMBL1086,False,False,,False,False
cinchonidine,10.0,-0.11,114.0,Vero E6,CHEMBL533841,False,False,,False,False
cinchonidine,10.0,-0.14,109.0,Vero E6,CHEMBL533841,False,False,,False,False
cinchophen,10.0,0.09,104.5,Vero E6,CHEMBL348000,False,False,,False,False
cinepazide,10.0,-0.01,107.5,Vero E6,CHEMBL1874750,False,False,,False,False
cinflumide,10.0,-0.0,110.0,Vero E6,CHEMBL132663,False,False,,False,False
cinnamaldehyde,10.0,-0.03,103.5,Vero E6,CHEMBL293492,False,False,,False,False
cinnarazine,10.0,0.02,102.0,Vero E6,CHEMBL1370236,False,True,50.0,True,False
cinoxacin,10.0,-0.04,104.5,Vero E6,CHEMBL1208,False,False,,False,False
cinromide,10.0,0.14,96.0,Vero E6,CHEMBL93233,False,False,,False,False
cintriamide,10.0,-0.09,109.5,Vero E6,CHEMBL2107098,False,False,,False,False
ciprofibrate,10.0,-0.09,109.0,Vero E6,CHEMBL557555,False,False,,False,False
ciprofloxacin,10.0,0.05,106.0,Vero E6,CHEMBL8,False,False,,False,False
ciproxifan,10.0,0.18,95.5,Vero E6,CHEMBL14638,False,False,,False,False
cirazoline,10.0,0.02,102.5,Vero E6,CHEMBL13852,False,False,,False,False
cis-ACPD,10.0,0.19,82.0,Vero E6,CHEMBL34453,False,False,,False,False
cis-Urocanic acid,10.0,0.14,99.5,Vero E6,CHEMBL1316726,False,False,,False,False
cis-Urocanic acid,10.0,-0.19,108.5,Vero E6,CHEMBL1316726,False,False,,False,False
cis-aconitic-acid,10.0,-0.12,109.5,Vero E6,CHEMBL347285,False,False,,False,False
"cis-exo-camphanediol-2,3",10.0,0.06,104.5,Vero E6,CHEMBL4303575,False,False,,False,False
"cis-exo-camphanediol-2,3",10.0,0.01,107.0,Vero E6,CHEMBL4303575,False,False,,False,False
cisapride,10.0,-0.03,112.0,Vero E6,CHEMBL560739,False,False,,False,False
cisplatin,10.0,0.06,111.0,Vero E6,CHEMBL197201,False,False,,False,False
citalopram,10.0,-0.17,113.5,Vero E6,CHEMBL549,False,False,,False,False
citalopram,10.0,-0.25,100.5,Vero E6,CHEMBL549,False,False,,False,False
citiolone,10.0,-0.02,107.0,Vero E6,CHEMBL2104457,False,False,,False,False
clarithromycin,10.0,-0.08,109.0,Vero E6,CHEMBL1741,False,False,,False,False
clebopride,10.0,-0.01,110.5,Vero E6,CHEMBL325109,False,False,,False,False
clemastine,10.0,0.68,26.5,Vero E6,CHEMBL1626,True,True,,False,False
clemizole,10.0,0.15,103.0,Vero E6,CHEMBL1407943,False,False,,False,False
clenbuterol,10.0,-0.1,110.5,Vero E6,CHEMBL49080,False,False,,False,False
cleviprex,10.0,0.07,102.0,Vero E6,CHEMBL1237132,False,False,,False,False
clevudine,10.0,-0.03,107.0,Vero E6,CHEMBL458875,False,False,,False,False
clidinium,10.0,-0.06,95.0,Vero E6,CHEMBL620,False,False,,False,False
climbazole,10.0,0.22,91.5,Vero E6,CHEMBL1437764,False,False,,False,False
clinafloxacin,10.0,0.19,111.5,Vero E6,CHEMBL278255,False,False,,False,False
clindamycin-palmitate,10.0,0.08,107.5,Vero E6,CHEMBL1201289,False,False,,False,False
clinofibrate,10.0,0.02,112.0,Vero E6,CHEMBL1897738,False,False,,False,False
clioquinol,10.0,0.13,90.0,Vero E6,CHEMBL497,False,False,,False,False
clobenpropit,10.0,0.14,104.5,Vero E6,CHEMBL14690,False,False,,False,False
clobetasol-propionate,10.0,0.0,105.0,Vero E6,CHEMBL1159650,False,False,,False,False
clobetasone-butyrate,10.0,0.34,96.0,Vero E6,CHEMBL577673,False,False,,False,False
clobutinol,10.0,0.0,109.0,Vero E6,CHEMBL1474889,False,False,,False,False
clocortolone-pivalate,10.0,0.07,98.0,Vero E6,CHEMBL1200975,False,False,,False,False
clodronic-acid,10.0,-0.01,92.0,Vero E6,CHEMBL12318,False,False,,False,False
clofarabine,0.83,0.11,94.5,Vero E6,CHEMBL1750,False,False,,False,False
clofazimine,10.0,0.42,64.0,Vero E6,CHEMBL1083384,False,False,,False,False
clofedanol,10.0,-0.07,110.5,Vero E6,CHEMBL1201313,False,False,,False,False
clofibric-acid,10.0,-0.01,98.5,Vero E6,CHEMBL683,False,False,,False,False
clofilium,10.0,0.03,117.5,Vero E6,CHEMBL9484,False,False,,False,False
clofoctol,10.0,0.12,94.0,Vero E6,CHEMBL1476605,False,False,,False,False
clomifene,0.83,0.17,96.5,Vero E6,CHEMBL167779,False,True,,False,False
clonidine,10.0,0.06,100.0,Vero E6,CHEMBL134,False,False,,False,False
clopamide,10.0,-0.08,103.0,Vero E6,CHEMBL1605650,False,False,,False,False
cloperastine,10.0,0.41,75.5,Vero E6,CHEMBL415087,False,False,,False,False
clopidogrel,10.0,0.23,99.0,Vero E6,CHEMBL1771,False,False,,False,False
clopidol,10.0,-0.03,108.5,Vero E6,CHEMBL446918,False,False,,False,False
cloprostenol-(+/-),10.0,-0.03,110.5,Vero E6,CHEMBL2218867,False,False,,False,False
cloranolol,10.0,-0.07,100.5,Vero E6,CHEMBL156791,False,False,,False,False
clorprenaline,10.0,0.12,96.5,Vero E6,CHEMBL1902627,False,False,,False,False
clorsulon,10.0,0.21,98.0,Vero E6,CHEMBL1474129,False,False,,False,False
closantel,10.0,0.26,91.5,Vero E6,CHEMBL12131,False,False,,False,False
clotrimazole,10.0,0.25,78.5,Vero E6,CHEMBL104,False,False,,False,False
cloxacillin,10.0,0.0,99.5,Vero E6,CHEMBL891,False,False,,False,False
cloxyquin,10.0,-0.13,109.0,Vero E6,CHEMBL225164,False,False,,False,False
cobimetinib,0.83,-0.27,116.5,Vero E6,CHEMBL2146883,False,False,,False,False
coenzyme-A,10.0,0.02,102.5,Vero E6,CHEMBL1213327,False,False,,False,False
coenzyme-I,10.0,0.01,103.0,Vero E6,CHEMBL1234616,False,False,,False,False
colchicine,10.0,-0.05,96.0,Vero E6,CHEMBL107,False,False,,False,False
colforsin,10.0,0.45,93.0,Vero E6,CHEMBL52606,False,False,,False,False
colforsin,10.0,0.45,73.0,Vero E6,CHEMBL52606,False,False,,False,False
colforsin-daproate,0.83,0.5,88.5,Vero E6,CHEMBL4303178,True,True,,False,False
colfosceril-palmitate,10.0,0.15,103.0,Vero E6,CHEMBL1200737,False,False,,False,False
colistimethate,10.0,0.03,93.5,Vero E6,CHEMBL6067483,False,False,,False,False
colistin,10.0,0.13,100.5,Vero E6,CHEMBL6067481,False,False,,False,False
colistin,10.0,0.13,92.0,Vero E6,CHEMBL6067481,False,False,,False,False
combretastatin-A-4,10.0,0.0,98.5,Vero E6,CHEMBL67,False,False,,False,False
compound-401,10.0,0.17,92.5,Vero E6,CHEMBL179242,False,False,,False,False
compound-w,10.0,-0.08,108.0,Vero E6,CHEMBL1553155,False,False,,False,False
conivaptan,10.0,0.19,107.0,Vero E6,CHEMBL1755,False,False,,False,False
copanlisib,0.83,-0.04,34.0,Vero E6,CHEMBL3218576,False,True,,False,False
copper-histidine,10.0,0.24,84.0,Vero E6,CHEMBL104875,False,False,,False,False
cordycepin,10.0,-0.1,112.5,Vero E6,CHEMBL305686,False,False,,False,False
corosolic-acid,10.0,-0.3,116.5,Vero E6,CHEMBL391533,False,False,,False,False
corticosterone,10.0,0.1,109.5,Vero E6,CHEMBL110739,False,False,,False,False
cortisone-acetate,10.0,-0.07,87.5,Vero E6,CHEMBL1650,False,False,,False,False
cortodoxone,10.0,0.03,98.0,Vero E6,CHEMBL253144,False,False,,False,False
costunolide,10.0,0.22,78.5,Vero E6,CHEMBL86416,False,True,,False,False
cot-inhibitor-1,10.0,0.16,103.5,Vero E6,CHEMBL496594,False,False,,False,False
cot-inhibitor-2,10.0,0.68,40.5,Vero E6,CHEMBL527026,True,True,39.0,True,False
cotinine,10.0,0.06,108.5,Vero E6,CHEMBL578211,False,False,,False,False
coumarin,10.0,0.11,89.5,Vero E6,CHEMBL6466,False,False,,False,False
coumophos,10.0,-0.07,110.0,Vero E6,CHEMBL251680,False,False,,False,False
creatine,10.0,0.01,113.0,Vero E6,CHEMBL283800,False,False,,False,False
creatinine,10.0,0.06,99.5,Vero E6,CHEMBL65567,False,False,,False,False
creatinol-phosphate,10.0,0.08,95.5,Vero E6,CHEMBL2104114,False,False,,False,False
crenolanib,0.83,-0.06,99.5,Vero E6,CHEMBL2105728,False,False,,False,False
cridanimod,10.0,0.04,101.0,Vero E6,CHEMBL1569545,False,False,,False,False
crisaborole,10.0,0.07,105.0,Vero E6,CHEMBL484785,False,False,,False,False
crizotinib-(S),10.0,0.6,23.0,Vero E6,CHEMBL1825141,True,True,,False,False
crizotinib-(S),0.83,0.4,99.0,Vero E6,CHEMBL1825141,False,True,,False,False
croconazole,10.0,0.06,104.5,Vero E6,CHEMBL27289,False,False,,False,False
cromoglicic-acid,10.0,0.2,87.0,Vero E6,CHEMBL428880,False,False,,False,False
cryptotanshinone,10.0,0.03,100.0,Vero E6,CHEMBL187460,False,False,,False,False
crystal-violet,10.0,-0.08,114.0,Vero E6,CHEMBL459265,False,False,,False,False
curcumin,10.0,0.55,61.5,Vero E6,CHEMBL140,True,True,,False,False
curcumol,10.0,0.16,105.5,Vero E6,CHEMBL4303567,False,False,,False,False
cutamesine,10.0,-0.05,106.5,Vero E6,CHEMBL408867,False,False,,False,False
cyacetacide,10.0,0.17,101.5,Vero E6,CHEMBL2106008,False,False,,False,False
cyanopindolol,10.0,-0.07,107.0,Vero E6,CHEMBL378501,False,False,,False,False
cyclamic-acid,10.0,0.15,87.5,Vero E6,CHEMBL1206440,False,False,,False,False
cyclandelate,10.0,0.11,98.0,Vero E6,CHEMBL1480987,False,False,,False,False
cyclic-AMP,10.0,0.26,86.5,Vero E6,CHEMBL316966,False,False,,False,False
cyclizine,10.0,-0.13,108.5,Vero E6,CHEMBL648,False,False,,False,False
cyclobenzaprine,10.0,0.23,78.0,Vero E6,CHEMBL669,False,False,,False,False
cycloheximide,10.0,0.39,69.0,Vero E6,CHEMBL123292,False,True,10.0,True,False
cyclopenthiazide,10.0,0.13,100.0,Vero E6,CHEMBL1373254,False,False,,False,False
cyclopentolate,10.0,0.18,93.0,Vero E6,CHEMBL1201338,False,False,,False,False
cyclophosphamide,10.0,0.07,97.5,Vero E6,CHEMBL88,False,False,,False,False
cyclopiazonic-acid,0.83,0.36,76.5,Vero E6,CHEMBL260580,False,False,,False,False
cycloserine-(D),10.0,0.06,92.5,Vero E6,CHEMBL771,False,False,,False,False
cyclosporin-A,10.0,0.51,87.0,Vero E6,CHEMBL160,True,True,51.0,True,False
cyclothiazide,10.0,0.01,106.0,Vero E6,CHEMBL61593,False,False,,False,False
cyclovalone,10.0,0.07,93.0,Vero E6,CHEMBL17205,False,True,,False,False
cyclovirobuxin-D,10.0,0.33,97.0,Vero E6,CHEMBL3348842,False,False,,False,False
cyproheptadine,0.83,0.02,101.5,Vero E6,CHEMBL516,False,False,,False,False
cyromazine,10.0,0.13,86.5,Vero E6,CHEMBL1231107,False,False,,False,False
cysteamine,10.0,-0.03,112.0,Vero E6,CHEMBL602,False,False,,False,False
cyt387,0.83,0.41,103.0,Vero E6,CHEMBL1078178,False,False,,False,False
cytarabine,0.83,0.07,97.0,Vero E6,CHEMBL803,False,False,,False,False
cytisine,10.0,0.04,114.5,Vero E6,CHEMBL497939,False,False,,False,False
cytochlor,10.0,0.16,102.5,Vero E6,CHEMBL4297275,False,False,,False,False
dabigatran,10.0,0.27,96.0,Vero E6,CHEMBL48361,False,False,,False,False
dabigatran-etexilate,10.0,0.03,98.5,Vero E6,CHEMBL539697,False,False,,False,False
dabrafenib,10.0,0.25,114.5,Vero E6,CHEMBL2028663,False,False,,False,False
dacarbazine,10.0,0.14,87.0,Vero E6,CHEMBL476,False,False,,False,False
dacinostat,0.83,0.0,104.0,Vero E6,CHEMBL356066,False,False,,False,False
daclatasvir,10.0,0.07,90.5,Vero E6,CHEMBL2023898,False,False,,False,False
dacomitinib,0.83,-0.05,103.0,Vero E6,CHEMBL2110732,False,False,,False,False
dactinomycin,10.0,-0.16,109.0,Vero E6,CHEMBL1554,False,False,,False,False
daidzein,10.0,0.13,95.0,Vero E6,CHEMBL8145,False,False,,False,False
dalbavancin,10.0,-0.22,113.0,Vero E6,CHEMBL3301669,False,False,,False,False
dalcetrapib,10.0,0.15,111.0,Vero E6,CHEMBL313006,False,False,,False,False
dalfampridine,10.0,0.08,103.0,Vero E6,CHEMBL284348,False,False,,False,False
daltroban,10.0,0.14,97.5,Vero E6,CHEMBL71685,False,False,,False,False
daminozide,10.0,0.08,95.0,Vero E6,CHEMBL2164243,False,False,,False,False
danazol,10.0,0.38,72.0,Vero E6,CHEMBL1479,False,False,,False,False
danegaptide,10.0,0.04,105.0,Vero E6,CHEMBL560592,False,False,,False,False
danirixin,10.0,0.19,98.0,Vero E6,CHEMBL3039531,False,False,,False,False
danofloxacin,10.0,0.32,100.0,Vero E6,CHEMBL157548,False,False,,False,False
danoprevir,10.0,-0.02,113.5,Vero E6,CHEMBL258734,False,False,,False,False
dantrolene,10.0,0.07,110.5,Vero E6,CHEMBL1201288,False,False,,False,False
dantron,10.0,-0.05,103.0,Vero E6,CHEMBL53418,False,False,,False,False
danusertib,10.0,0.11,115.0,Vero E6,CHEMBL402548,False,False,,False,False
daphnetin,10.0,0.03,110.0,Vero E6,CHEMBL244948,False,False,,False,False
dapiprazole,10.0,0.11,87.5,Vero E6,CHEMBL1201216,False,False,,False,False
dapivirine,0.83,0.07,114.5,Vero E6,CHEMBL70663,False,False,,False,False
dapoxetine,10.0,0.47,76.0,Vero E6,CHEMBL2110900,True,False,,False,False
daprodustat,10.0,0.21,81.5,Vero E6,CHEMBL3544988,False,False,,False,False
dapsone,10.0,-0.18,99.5,Vero E6,CHEMBL1043,False,False,,False,False
darapladib,0.83,-0.05,105.5,Vero E6,CHEMBL204021,False,False,,False,False
darglitazone,10.0,0.28,98.5,Vero E6,CHEMBL55624,False,False,,False,False
darifenacin,10.0,-0.02,105.5,Vero E6,CHEMBL1346,False,False,,False,False
darunavir,10.0,0.16,107.0,Vero E6,CHEMBL1323,False,False,,False,False
darusentan,10.0,-0.03,116.0,Vero E6,CHEMBL23261,False,False,,False,False
dasabuvir,10.0,0.12,106.0,Vero E6,CHEMBL3137312,False,False,,False,False
dasatinib,0.83,-0.04,95.5,Vero E6,CHEMBL1421,False,False,,False,False
daucosterol,10.0,0.08,102.0,Vero E6,CHEMBL506678,False,False,,False,False
daunorubicin,10.0,-0.02,105.5,Vero E6,CHEMBL178,False,False,,False,False
dazoxiben,10.0,0.2,99.0,Vero E6,CHEMBL267473,False,False,,False,False
decamethonium,10.0,0.09,108.0,Vero E6,CHEMBL1190,False,False,,False,False
decernotinib,10.0,0.18,107.5,Vero E6,CHEMBL3039513,False,False,,False,False
decitabine,10.0,0.02,104.5,Vero E6,CHEMBL1201129,False,False,,False,False
decoquinate,10.0,0.15,101.0,Vero E6,CHEMBL416230,False,False,,False,False
defactinib,0.83,0.05,100.5,Vero E6,CHEMBL3137331,False,False,,False,False
deferasirox,0.83,0.03,113.5,Vero E6,CHEMBL550348,False,False,,False,False
deferiprone,10.0,-0.12,98.0,Vero E6,CHEMBL70927,False,False,,False,False
degarelix,10.0,-0.28,115.0,Vero E6,CHEMBL415606,False,False,,False,False
dehydroacetic-acid,10.0,0.12,93.5,Vero E6,CHEMBL1724669,False,False,,False,False
dehydrocholate-acid,10.0,0.23,82.5,Vero E6,CHEMBL514446,False,False,,False,False
dehydrocholate-acid,10.0,-0.03,107.0,Vero E6,CHEMBL514446,False,False,,False,False
dehydrocorydaline,10.0,0.03,104.0,Vero E6,CHEMBL1917176,False,False,,False,False
delamanid,10.0,-0.1,110.0,Vero E6,CHEMBL218650,False,False,,False,False
delapril,10.0,-0.03,107.5,Vero E6,CHEMBL589583,False,False,,False,False
delavirdine,10.0,0.02,109.5,Vero E6,CHEMBL593,False,False,,False,False
delphinidin,10.0,0.12,98.5,Vero E6,CHEMBL276780,False,False,,False,False
delta-tocotrienol,10.0,0.04,104.0,Vero E6,CHEMBL121305,False,False,,False,False
deltarasin,0.83,0.15,96.0,Vero E6,CHEMBL3286929,False,False,,False,False
demeclocycline,10.0,0.03,96.0,Vero E6,CHEMBL1591,False,False,,False,False
denatonium-benzoate,10.0,0.14,116.0,Vero E6,CHEMBL1738972,False,False,,False,False
deoxyarbutin,10.0,0.2,97.0,Vero E6,CHEMBL4303145,False,False,,False,False
deoxycholic-acid,10.0,0.09,103.5,Vero E6,CHEMBL406393,False,False,,False,False
deoxycorticosterone-acetate,10.0,-0.04,102.5,Vero E6,CHEMBL1200542,False,False,,False,False
deoxyepinephrine,10.0,0.04,106.0,Vero E6,CHEMBL31088,False,False,,False,False
deptropine,0.83,0.24,100.0,Vero E6,CHEMBL1622878,False,False,,False,False
dequalinium,10.0,0.17,94.0,Vero E6,CHEMBL333826,False,False,,False,False
deracoxib,10.0,0.11,112.0,Vero E6,CHEMBL28636,False,False,,False,False
desipramine,10.0,0.21,81.0,Vero E6,CHEMBL72,False,False,,False,False
deslanoside,0.83,-0.12,114.5,Vero E6,CHEMBL1614,False,False,,False,False
desloratadine,10.0,0.35,76.0,Vero E6,CHEMBL1172,False,False,,False,False
desmethylclozapine,10.0,0.47,53.5,Vero E6,CHEMBL845,True,True,,False,False
desmopressin-acetate,10.0,0.04,97.5,Vero E6,CHEMBL1200556,False,False,,False,False
desonide,10.0,0.01,107.0,Vero E6,CHEMBL1201109,False,False,,False,False
desoximetasone,10.0,0.07,91.0,Vero E6,CHEMBL1766,False,False,,False,False
desoxycorticosterone-pivalate,10.0,0.12,106.0,Vero E6,CHEMBL1200592,False,False,,False,False
desoxycortone,10.0,0.01,107.0,Vero E6,CHEMBL1498,False,False,,False,False
desoxypeganine,10.0,0.17,94.5,Vero E6,CHEMBL355821,False,False,,False,False
desvenlafaxine,10.0,0.02,106.5,Vero E6,CHEMBL1118,False,False,,False,False
detomidine,10.0,-0.19,116.0,Vero E6,CHEMBL2110829,False,False,,False,False
dexfenfluramine,10.0,-0.22,111.5,Vero E6,CHEMBL248702,False,False,,False,False
dexloxiglumide,10.0,0.09,107.0,Vero E6,CHEMBL550781,False,False,,False,False
dexniguldipine,0.83,0.13,92.0,Vero E6,CHEMBL2051956,False,False,,False,False
dexniguldipine,0.83,0.02,103.0,Vero E6,CHEMBL2051956,False,False,,False,False
dexrazoxane,10.0,0.07,97.0,Vero E6,CHEMBL1738,False,False,,False,False
dextromethorphan,10.0,-0.04,112.5,Vero E6,CHEMBL52440,False,False,,False,False
dextrose,10.0,-0.0,109.5,Vero E6,CHEMBL1222250,False,False,,False,False
diacetamate,10.0,0.12,99.5,Vero E6,CHEMBL2106185,False,False,,False,False
diadenosine-tetraphosphate,10.0,0.07,108.0,Vero E6,CHEMBL339385,False,False,,False,False
dianhydrogalactitol,10.0,-0.07,114.5,Vero E6,CHEMBL3137322,False,False,,False,False
diarylpropionitrile,10.0,0.14,99.0,Vero E6,CHEMBL334773,False,False,,False,False
diaveridine,10.0,0.19,101.0,Vero E6,CHEMBL19633,False,False,,False,False
diazepam,10.0,0.09,108.0,Vero E6,CHEMBL12,False,False,,False,False
dibekacin,10.0,0.02,103.0,Vero E6,CHEMBL560976,False,False,,False,False
dibenzothiophene,10.0,0.04,105.0,Vero E6,CHEMBL219828,False,False,,False,False
dichlorisone-acetate,10.0,-0.0,102.5,Vero E6,CHEMBL1385514,False,False,,False,False
dichloroacetate,10.0,0.24,88.5,Vero E6,CHEMBL13960,False,False,,False,False
dichlorophen,10.0,0.14,99.5,Vero E6,CHEMBL33845,False,False,,False,False
diclazuril,10.0,0.16,93.0,Vero E6,CHEMBL284733,False,False,,False,False
diclofenac,10.0,-0.01,106.0,Vero E6,CHEMBL139,False,False,,False,False
diclofenamide,10.0,0.3,84.5,Vero E6,CHEMBL17,False,False,,False,False
diclofensine,10.0,0.02,106.0,Vero E6,CHEMBL287257,False,False,,False,False
dicloralurea,10.0,0.11,106.5,Vero E6,CHEMBL2106294,False,False,,False,False
dicloxacillin,10.0,0.03,115.0,Vero E6,CHEMBL893,False,False,,False,False
dicoumarol,10.0,0.04,108.0,Vero E6,CHEMBL1466,False,False,,False,False
dicyclohexylamine,10.0,-0.19,113.5,Vero E6,CHEMBL1451838,False,False,,False,False
dicycloverine,10.0,0.31,90.0,Vero E6,CHEMBL1123,False,True,8.0,True,True
didanosine,10.0,0.19,112.0,Vero E6,CHEMBL1460,False,False,,False,False
dideoxyadenosine,10.0,0.1,99.0,Vero E6,CHEMBL23094,False,False,,False,False
