chembl_id,compound_name,cp_morph_z_max,cp_morph_z_mean,ab_activity_z_max,ab_activity_z_mean,concentration_uM_min,concentration_uM_max,concentration_uM_nunique,cpe_activity_z_max,cpe_activity_z_mean,toxicity_z_max,toxicity_z_mean,concentration_uM_min_cpe,concentration_uM_max_cpe,concentration_uM_nunique_cpe,composite_score,flag_ab_toxicity,flag_cpe_toxicity,flag_cp_only,flag_ab_no_cpe,rank
CHEMBL590,menadione,0.577166982186885,0.577166982186885,1.5329545454545455,1.5329545454545455,10.0,10.0,1.0,0.49699999999999994,-0.0027300708757916903,0.4263258820849238,-0.5113845008257429,0.001,10.0,5.0,0.9274152146191953,False,False,False,True,1357
CHEMBL494772,Ro-3,0.40951424409228554,0.40951424409228554,1.1650454545454545,1.1650454545454545,10.0,10.0,1.0,0.9483571428571428,0.5242147479067216,1.842170091539863,0.6363150011168398,0.001,10.0,5.0,0.9272638877794961,False,False,False,False,1358
CHEMBL3187229,norethisterone-enanthate,0.5932237198962467,0.5932237198962467,0.8584545454545455,0.8584545454545455,10.0,10.0,1.0,1.1613571428571428,0.022663456416101724,1.8670006310025322,0.7443205892873563,0.001,10.0,5.0,0.9265694193039247,False,False,False,False,1359
CHEMBL463763,triptolide,2.271720264507549,2.271720264507549,1.7782272727272728,1.7782272727272728,10.0,10.0,1.0,-0.5984285714285713,-2.864846510331411,19.366811064527536,11.758529361631924,0.001,10.0,5.0,0.9262635334209904,True,False,False,True,1360
CHEMBL127516,butamben,0.28261655125694146,0.28261655125694146,-0.5518636363636363,-0.5518636363636363,10.0,10.0,1.0,2.723613924050633,1.5071854693057258,2.1139518590525617,0.807871057708133,0.001,10.0,5.0,0.9252234253261871,False,True,False,False,1361
CHEMBL4204703,SLV-320,2.4710697415970633,2.4710697415970633,1.2876818181818181,1.2876818181818181,10.0,10.0,1.0,-0.21098104265402845,-1.154868279055218,0.9247377192735323,-0.5414098850414686,0.001,10.0,5.0,0.9248942585305285,False,False,False,False,1362
CHEMBL578,enalapril,0.967487322262489,0.967487322262489,0.8584545454545455,0.8584545454545455,10.0,10.0,1.0,0.9690601265822786,-0.11184105186702431,0.5204717272065904,-0.16294431307887097,0.001,10.0,5.0,0.9245033332672274,False,False,False,False,1363
CHEMBL1800955,omecamtiv-mecarbil,1.491623491156275,1.491623491156275,0.5518636363636363,0.5518636363636363,10.0,10.0,1.0,1.0133483412322275,0.2091264313567529,-0.09400059608426546,-0.5888818585693795,0.001,10.0,5.0,0.9244094892696006,False,False,False,False,1364
CHEMBL76688,sivelestat,0.751053327095464,0.751053327095464,1.0424090909090908,1.0424090909090908,10.0,10.0,1.0,0.8925714285714285,0.1931704891458053,0.7680694461466208,-0.4319758910157197,0.001,10.0,5.0,0.9242028732113006,False,False,False,False,1365
CHEMBL4303455,LDN-209929,-0.09782961531529218,-0.09782961531529218,1.4716363636363636,1.4716363636363636,10.0,10.0,1.0,0.8854810426540285,0.3984371036483464,1.4123412159452686,0.3973517533458437,0.001,10.0,5.0,0.9232810394530984,False,False,False,False,1366
CHEMBL356359,piboserod,0.49747771532126533,0.49747771532126533,1.349,1.349,10.0,10.0,1.0,0.7099999999999999,0.10958102748472356,1.6350043786452537,1.0415657682716881,0.001,10.0,5.0,0.9230955430642529,False,False,False,False,1367
CHEMBL163,Ritonavir,-0.21914906099358922,-0.21914906099358922,1.0424090909090908,0.4598863636363636,10.0,10.0,1.0,1.374613924050633,0.24700154178415024,1.8389806985282584,0.3160791640562951,0.001,10.0,5.0,0.9229793937851717,False,False,False,False,1368
CHEMBL4303545,SB-756050,1.0436590710093487,1.0436590710093487,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,2.026696682464455,-0.6014676255324255,-0.40333177180305674,-1.103911276376969,0.001,10.0,5.0,0.9213013962785608,False,False,False,False,1369
CHEMBL3786182,GSK2879552,0.3117776519868663,0.3117776519868663,0.6745,0.6745,10.0,10.0,1.0,1.4728006329113925,0.7871400521069908,1.30191367694327,0.14514107163806617,0.001,10.0,5.0,0.9212757835619303,False,False,False,False,1370
CHEMBL1625681,PSB-11,0.5542612298705191,0.5542612298705191,1.5942727272727273,1.5942727272727273,10.0,10.0,1.0,0.43155213270142184,-0.11240804543078253,0.1239335586670579,-0.9716281180802421,0.001,10.0,5.0,0.9211821899637636,False,False,False,True,1371
CHEMBL1256672,CV-1808,0.5784672406830587,0.5784672406830587,0.12263636363636364,0.12263636363636364,10.0,10.0,1.0,1.8865714285714283,0.6978529291327785,1.570078406576976,0.7945552708529963,0.001,10.0,5.0,0.9193765650197286,False,True,False,False,1372
CHEMBL380797,sirtinol,0.05347445495054341,0.05347445495054341,0.5518636363636363,0.5518636363636363,10.0,10.0,1.0,1.7192142857142856,-0.3081350834311768,1.9894360370674433,0.8633868766638267,0.001,10.0,5.0,0.9191260598212775,False,True,False,False,1373
CHEMBL324017,SKF-83566,0.39743468169758595,0.39743468169758595,0.42922727272727274,0.42922727272727274,10.0,10.0,1.0,1.6669785714285714,0.5976464718939349,0.36393599143334004,-0.19613236203267265,0.001,10.0,5.0,0.9179692740018549,False,False,False,False,1374
CHEMBL488436,AZD5438,-1.4367363159500193,-1.4367363159500193,0.505875,0.505875,0.8333333333333334,0.8333333333333334,1.0,2.505895569620253,-0.04847745682747275,11.29740395163445,2.585535628150425,0.001,10.0,5.0,0.9173609646580974,False,True,False,False,1375
CHEMBL1652621,AFN-1252,0.85471428753497,0.85471428753497,1.1650454545454545,1.1650454545454545,10.0,10.0,1.0,0.6985892857142859,-0.0716300418655673,2.7374145902808666,1.231519066710368,0.001,10.0,5.0,0.9163967536108902,False,False,False,False,1376
CHEMBL556262,faropenem,0.4158989016739583,0.4158989016739583,1.349,1.349,10.0,10.0,1.0,0.7323142857142857,0.2429462913192153,0.5103709008931936,0.04866464915325173,0.001,10.0,5.0,0.915705494620506,False,False,False,False,1377
CHEMBL4303160,SRT3190,0.3533527816275956,0.3533527816275956,0.5518636363636363,0.5518636363636363,10.0,10.0,1.0,1.5569285714285712,0.6444673279740836,0.668131813777755,0.07808251498652263,0.001,10.0,5.0,0.9141874394424022,False,False,False,False,1378
CHEMBL2181226,TC-G-1005,0.5015680089592872,0.5015680089592872,-0.6131818181818182,-0.6131818181818182,10.0,10.0,1.0,2.6472857142857147,0.7977833131218772,0.5731099669659191,-0.32206842180302014,0.001,10.0,5.0,0.913955160233416,False,False,False,False,1379
CHEMBL1189679,palonosetron,1.861570873841383,1.861570873841383,1.4716363636363636,1.4716363636363636,10.0,10.0,1.0,-0.11953164556962029,-0.47982799803741766,2.098840707961526,0.030803379525437352,0.001,10.0,5.0,0.9131560619949739,False,False,False,False,1380
CHEMBL247378,7-nitroindazole,-0.05933757762470869,-0.05933757762470869,0.42922727272727274,0.42922727272727274,10.0,10.0,1.0,1.8826234177215189,0.5885457295835727,0.7605596728383458,-0.07126129427435579,0.001,10.0,5.0,0.912872760654575,False,False,False,False,1381
CHEMBL4303564,RS-79948,0.03080553794428816,0.03080553794428816,0.12263636363636364,0.12263636363636364,10.0,10.0,1.0,2.14303164556962,0.45302898314236006,0.7650352920146238,0.015493384502844765,0.001,10.0,5.0,0.9124283112712512,False,False,False,False,1382
CHEMBL8412,ipsapirone,-0.5947228675914878,-0.5947228675914878,0.24527272727272728,0.24527272727272728,10.0,10.0,1.0,2.332857142857143,0.5491052700479077,1.1289901580369828,0.109469424072838,0.001,10.0,5.0,0.9123073745336506,False,False,False,False,1383
CHEMBL14815,AMPA-(RS),-0.17920585388476154,-0.17920585388476154,0.49054545454545456,-0.12263636363636363,10.0,10.0,1.0,1.8789642857142859,0.679940782761842,1.25547072810669,0.14395867178955338,0.001,10.0,5.0,0.911962725326944,False,False,False,False,1384
CHEMBL2110370,GR-159897,-0.4890243652533914,-0.4890243652533914,0.24527272727272728,0.24527272727272728,10.0,10.0,1.0,2.2770714285714284,0.8451266672094478,1.2256560774666412,0.07576847430662881,0.001,10.0,5.0,0.9111327892869842,False,False,False,False,1385
CHEMBL3672841,EPZ011989,0.71423271940222,0.71423271940222,0.3679090909090909,0.3679090909090909,10.0,10.0,1.0,1.55135,-0.7025699814026036,0.6792874512380482,-0.09582544824087776,0.001,10.0,5.0,0.9105501802440805,False,False,False,False,1386
CHEMBL177809,6-iodo-nordihydrocapsaicin,-0.19172210497962358,-0.19172210497962358,1.6555909090909091,1.6555909090909091,10.0,10.0,1.0,0.7160568720379148,0.21599664565532256,2.2498245180527148,0.768934767690439,0.001,10.0,5.0,0.910314691455605,True,False,False,False,1387
CHEMBL370753,opipramol,1.2416960656540292,1.2416960656540292,0.18395454545454545,0.18395454545454545,10.0,10.0,1.0,1.4707142857142854,0.2190512374553276,1.9111675672097317,-0.1614620482026056,0.001,10.0,5.0,0.9102067455983383,False,False,False,False,1388
CHEMBL63055,alrestatin,-0.0759415367156365,-0.0759415367156365,-0.3065909090909091,-0.3065909090909091,10.0,10.0,1.0,2.6168571428571425,1.6585510522098335,0.9934680570066052,-0.17958630236392112,0.001,10.0,5.0,0.9089181861633661,False,False,False,False,1389
CHEMBL1908365,D-(+)-maltose,0.47289338826016347,0.47289338826016347,2.1461363636363635,2.1461363636363635,10.0,10.0,1.0,-0.11081071428571429,-0.630132873811952,0.8154508524543048,0.2212730061000033,0.001,10.0,5.0,0.9087089373922925,False,False,False,True,1390
CHEMBL1428,nimodipine,0.549183586270886,0.549183586270886,1.4103181818181818,1.4103181818181818,10.0,10.0,1.0,0.5848512658227849,-0.20694885990247078,1.359649424339402,-0.06040574870812719,0.001,10.0,5.0,0.9079044963105639,False,False,False,False,1391
CHEMBL866,mycophenolic-acid,-1.1039529296266577,-1.1039529296266577,-1.349,-1.349,10.0,10.0,1.0,4.16847393364929,0.8546686746141257,8.45995003693081,2.6476838882031926,0.001,10.0,5.0,0.9069989875343846,False,True,False,False,1392
CHEMBL4303675,"6,7-dehydro-17-acetoxy-progesterone",0.3316114699249778,0.3316114699249778,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,2.346364928909953,1.212695625926656,0.08051230399494629,-0.4802417974421174,0.001,10.0,5.0,0.9067591746398859,False,False,False,False,1393
CHEMBL134074,RS-504393,-0.22697875581882035,-0.22697875581882035,0.05620833333333333,0.05620833333333333,0.8333333333333334,0.8333333333333334,1.0,2.3227142857142855,0.12818404000582762,3.1926231177294846,1.096332279554846,0.001,10.0,5.0,0.9061732964552836,False,True,False,False,1394
CHEMBL1562779,KD-023,1.0055176166979873,1.0055176166979873,0.843125,0.843125,0.8333333333333334,0.8333333333333334,1.0,0.9174478672985783,-0.03267397084408179,2.6361819459019826,0.24290330579780176,0.001,10.0,5.0,0.9053326702590289,False,False,False,False,1395
CHEMBL1201319,metaraminol,-0.858317672618626,-0.858317672618626,-0.12263636363636364,-0.12263636363636364,10.0,10.0,1.0,2.8146428571428572,1.4758873314878773,0.06449405345858653,-0.7303950234143967,0.001,10.0,5.0,0.9051390628788722,False,False,False,False,1396
CHEMBL717,medroxyprogesterone-acetate,0.6427736172594375,0.6427736172594375,-0.18395454545454545,-0.18395454545454545,10.0,10.0,1.0,2.1194004739336494,0.6459585938825707,0.6345447442820337,0.13271743721408144,0.001,10.0,5.0,0.902733094843529,False,False,False,False,1397
CHEMBL1944698,TG-02,-1.0562936884115421,-1.0562936884115421,0.0,0.0,10.0,10.0,1.0,2.7842142857142855,-1.006706421843799,15.624228264101337,6.020499873737009,0.001,10.0,5.0,0.9024269766034058,False,True,False,False,1398
CHEMBL108425,YM-511,1.0372087718813034,1.0372087718813034,0.18395454545454545,0.18395454545454545,10.0,10.0,1.0,1.55135,0.40362925284745854,0.4331519522883045,-0.34808703129316676,0.001,10.0,5.0,0.901563572558079,False,False,False,False,1399
CHEMBL566757,FK-866,-0.9886583124233878,-0.9886583124233878,1.1241666666666668,1.1241666666666668,0.8333333333333334,0.8333333333333334,1.0,1.6228571428571428,-5.882545829126779,19.159325650046895,9.419353183261828,0.001,10.0,5.0,0.9010778613248464,False,True,False,False,1400
CHEMBL1671940,Lu-AA-47070,0.09708400262500008,0.09708400262500008,1.2263636363636363,1.2263636363636363,10.0,10.0,1.0,0.974988151658768,-0.31772700800459364,0.5366227707539064,-0.4352729125183738,0.001,10.0,5.0,0.8999575157339618,False,False,False,False,1401
CHEMBL4303356,cefathiamidine,0.7100670515931153,0.7100670515931153,1.4103181818181818,1.4103181818181818,10.0,10.0,1.0,0.4817857142857142,0.04382418304294542,0.6908651471294471,-0.33753424315906655,0.001,10.0,5.0,0.8988549687601814,False,False,False,False,1402
CHEMBL1459534,JW-67,0.8178698566562292,0.8178698566562292,0.12263636363636364,0.12263636363636364,10.0,10.0,1.0,1.7151571428571428,0.29427233084511023,2.2665167425366777,1.2002527629155053,0.001,10.0,5.0,0.8986913739286485,False,True,False,False,1403
CHEMBL553204,icariin,0.5602892775985892,0.5602892775985892,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,2.211142857142857,0.562473152944302,1.061616784545177,0.3957868009290472,0.001,10.0,5.0,0.8984059074677697,False,False,False,False,1404
CHEMBL591665,sodium-ascorbate,0.6844236626336521,0.6844236626336521,0.9810909090909091,0.9810909090909091,10.0,10.0,1.0,0.9206445497630333,0.19457027523289605,0.4555824869099886,-0.48058054130684963,0.001,10.0,5.0,0.8975789160683074,False,False,False,False,1405
CHEMBL2058156,TC-LPA5-4,0.19208938045589344,0.19208938045589344,0.12263636363636364,0.12263636363636364,10.0,10.0,1.0,2.0235000000000003,1.0082192585895118,0.30539067045331125,-0.4965605615792169,0.001,10.0,5.0,0.8968724215457242,False,False,False,False,1406
CHEMBL3291084,RS-23597-190,0.14746265245924275,0.14746265245924275,0.42922727272727274,0.42922727272727274,10.0,10.0,1.0,1.7374778481012656,1.0155971572979783,-0.17108404095266364,-1.0322223982823808,0.001,10.0,5.0,0.8961745788232639,False,False,False,False,1407
CHEMBL3960697,RP-001,0.8412498474164045,0.8412498474164045,0.8584545454545455,0.8584545454545455,10.0,10.0,1.0,0.9605221518987342,-0.19222501105559503,1.6783213139172102,0.36920081054343135,0.001,10.0,5.0,0.8958406484245929,False,False,False,False,1408
CHEMBL2105720,lesinurad,0.1666079404675388,0.1666079404675388,1.0424090909090908,1.0424090909090908,10.0,10.0,1.0,1.1129250000000002,-0.0052424710112012555,0.07813215165670041,-0.21555764458811327,0.001,10.0,5.0,0.8954552244571442,False,False,False,False,1409
CHEMBL319136,CP-91149,1.157197490772043,1.157197490772043,0.18395454545454545,0.18395454545454545,10.0,10.0,1.0,1.473670616113744,0.3417321431142497,1.2039017472293407,-0.4472798945780595,0.001,10.0,5.0,0.8944895627817244,False,False,False,False,1410
CHEMBL347695,imiloxan,-0.5118289232383901,-0.5118289232383901,0.5518636363636363,0.5518636363636363,10.0,10.0,1.0,1.9381202531645572,0.421024815697231,1.4561612850130234,0.5682223782910333,0.001,10.0,5.0,0.8936277711635994,False,False,False,False,1411
CHEMBL3137336,uprosertib,2.699412606528401,2.699412606528401,0.8584545454545455,0.8584545454545455,10.0,10.0,1.0,0.025613924050632914,-0.721798000565635,1.9480225248691478,-0.03418437956585731,0.001,10.0,5.0,0.8935099091077516,False,False,False,False,1412
CHEMBL185238,repsox,0.8949937845173536,0.8949937845173536,0.7971363636363636,0.7971363636363636,10.0,10.0,1.0,0.9889285714285712,-0.7966084631008803,1.794307555929863,0.4824269235787126,0.001,10.0,5.0,0.8934247309294447,False,False,False,False,1413
CHEMBL502351,ML347,1.6486310134689628,1.6486310134689628,0.7358181818181818,0.3679090909090909,10.0,10.0,1.0,0.6713033175355451,-0.13560908879185485,-0.05371928158465469,-0.6155949227387255,0.001,10.0,5.0,0.8925748024352833,False,False,False,False,1414
CHEMBL49302,LY223982,0.10470278332184421,0.10470278332184421,1.0424090909090908,1.0424090909090908,10.0,10.0,1.0,1.1359999999999997,-0.20936631488734445,1.1781636019267667,0.4481011139994898,0.001,10.0,5.0,0.8923041930280052,False,False,False,False,1415
CHEMBL4303281,KU14R,1.1759910374870866,1.1759910374870866,1.2876818181818181,1.2876818181818181,10.0,10.0,1.0,0.3549999999999999,-0.21634054686629584,1.4228354639504062,0.4440958349344612,0.001,10.0,5.0,0.8922709347701445,False,False,False,False,1416
CHEMBL7634,oxotremorine-sesquifumarate,-0.004330341540234968,-0.004330341540234968,0.3679090909090909,0.3679090909090909,10.0,10.0,1.0,1.8645107142857145,0.9701826832957672,0.7551996336668834,-0.3661882096154402,0.001,10.0,5.0,0.8921018537698752,False,False,False,False,1417
CHEMBL3770459,ITI214,2.2652352061403076,2.2652352061403076,-0.18395454545454545,-0.18395454545454545,10.0,10.0,1.0,1.2806962025316455,0.6909688139660448,0.15618654556448883,-1.2489390933715412,0.001,10.0,5.0,0.8917437040589016,False,False,False,False,1418
CHEMBL3672295,OTS514,-0.6578494728974741,-0.6578494728974741,1.01175,1.01175,0.8333333333333334,0.8333333333333334,1.0,1.545373417721519,-1.623755864864633,12.170188964338458,3.07500464158763,0.001,10.0,5.0,0.8912794725091128,False,True,False,False,1419
CHEMBL2311933,TC-S-7009,0.24544511125925847,0.24544511125925847,1.1037272727272727,1.1037272727272727,10.0,10.0,1.0,0.9990714285714283,0.6541114241577607,0.4310053855011742,-0.09252169595752222,0.001,10.0,5.0,0.8902085027713321,False,False,False,False,1420
CHEMBL3581693,GDC-0810,0.11842367589123941,0.11842367589123941,0.06131818181818182,0.06131818181818182,10.0,10.0,1.0,2.1046428571428573,0.03468560810058026,1.3680045281234168,0.36393245976584054,0.001,10.0,5.0,0.8900691507626636,False,False,False,False,1421
CHEMBL3770903,SirReal-2,1.05684895122776,1.05684895122776,0.8584545454545455,0.8584545454545455,10.0,10.0,1.0,0.8375308056872038,0.24987129676131065,-0.4208365458422503,-0.7626537201918744,0.001,10.0,5.0,0.8897639307022518,False,False,False,False,1422
CHEMBL2105075,floctafenine,-1.5627899369514227,-1.5627899369514227,-0.24527272727272728,-0.24527272727272728,10.0,10.0,1.0,3.250785714285714,1.3354945201100417,0.6418372270528138,-0.3817545076779384,0.001,10.0,5.0,0.8896472074149102,False,False,False,False,1423
CHEMBL39221,dihydroxyphenylglycine,0.03718901137580343,0.03718901137580343,0.42922727272727274,0.0,10.0,10.0,1.0,1.775898734177215,0.35885825608700495,1.657414255824181,0.12930418521151837,0.001,10.0,5.0,0.8894882050369558,False,True,False,False,1424
CHEMBL269881,NU-2058,0.20315772858673528,0.20315772858673528,1.5942727272727273,1.5942727272727273,10.0,10.0,1.0,0.5274285714285714,-0.15900432749415083,0.5150331066327557,-0.21657169976390067,0.001,10.0,5.0,0.8893120651978667,False,False,False,True,1425
CHEMBL4303397,BYK-204165,0.2596849921091573,0.2596849921091573,0.44966666666666666,0.44966666666666666,0.8333333333333334,0.8333333333333334,1.0,1.6430947867298578,0.18922015083602578,3.5524937702915906,-0.33983070573059554,0.001,10.0,5.0,0.8890415797804412,False,True,False,False,1426
CHEMBL1097558,tenidap,-0.19197173011147323,-0.19197173011147323,1.5329545454545455,1.5329545454545455,10.0,10.0,1.0,0.785493670886076,0.02618641528757406,0.8901690768460951,0.10853711213817521,0.001,10.0,5.0,0.888984940513954,False,False,False,False,1427
CHEMBL469695,SHA-68,0.04573633122085663,0.04573633122085663,0.7971363636363636,0.7971363636363636,10.0,10.0,1.0,1.4019964285714286,0.37921030145779594,0.7067570554016015,0.04988259076945996,0.001,10.0,5.0,0.8888003831272883,False,False,False,False,1428
CHEMBL182,ganciclovir,0.32633301929050895,0.32633301929050895,0.7971363636363636,0.7971363636363636,10.0,10.0,1.0,1.2574607142857142,0.01808439665589674,-0.08004551967422513,-0.8838354443638178,0.001,10.0,5.0,0.887105435026933,False,False,False,False,1429
CHEMBL515271,R112,0.838540753742347,0.838540753742347,0.3934583333333333,0.3934583333333333,0.8333333333333334,0.8333333333333334,1.0,1.4047857142857143,-0.25386255881319475,6.820286113122412,1.0223202386809835,0.001,10.0,5.0,0.8870057697960885,False,False,False,False,1430
