chembl_id,drug_name_canonical,smiles_canonical,protein_genes,protein_pairs,pathways,pathway_pairs,pathway_genes,moa_terms,moa_pairs,evidence_sources_count,aml_known_drug_flag,preferred_name_chembl,trade_names_chembl,url,known_targets_chembl,known_mechanisms_chembl,Solubility_logS,Solubility_logS_lower_bound,Solubility_logS_upper_bound,Solubility_Capped_logS_lower_bound,Solubility_Capped_logS_upper_bound,Lipophilicity,CYP3A4_p0,CYP3A4_p1,CYP3A4,CYP2C19_p0,CYP2C19_p1,CYP2C19,CYP2D6_p0,CYP2D6_p1,CYP2D6,CYP1A2_p0,CYP1A2_p1,CYP1A2,CYP2C9_p0,CYP2C9_p1,CYP2C9,PGP_p0,PGP_p1,PGP,hERG_p0,hERG_p1,hERG,AMES_p0,AMES_p1,AMES,PAMPA_p0,PAMPA_p1,PAMPA,BBB_p0,BBB_p1,BBB,mech_subscore,exp_subscore,clin_subscore,admet_subscore,tract_subscore,overall_score
CHEMBL2103883,AVATROMBOPAG,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,1,1,1,1,1,0,0,2,False,,,,,,-6.79,-7.27,-6.31,-7.27,-6.31,6.581400000000007,0.745,0.0414,0.0,0.934,0.00528,0.0,0.236,0.289,0.5,0.907,0.00527,0.0,0.609,0.0738,0.0,0.793,0.0276,0,0.944,0.0122,0,0.422,0.0779,0,0.447,0.153,0.0,0.0888,0.625,1.0,0.16621477968729512,0.39999999999999997,0.0,0.3560715285554311,0.6086226203807391,0.22914567371822764
CHEMBL289228,TIPIFARNIB,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,0,0,0,0,0,1,1,1,True,TIPIFARNIB,,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL289228,,"bp(MOA:""Protein farnesyltransferase inhibitor"")",-6.68,-7.23,-6.12,-7.23,-6.12,5.496400000000004,0.0945,0.48,1.0,0.765,0.027,0.0,0.17,0.357,1.0,0.0113,0.809,1.0,0.666,0.0543,0.0,0.421,0.125,0,0.0497,0.47,1,0.797,0.0242,0,0.124,0.622,1.0,0.105,0.404,1.0,0.0,0.4,0.49999999999999994,0.4303271836506156,0.6123180291153416,0.22864861982082865
CHEMBL1201832,ROMIPLOSTIM,,1,1,1,1,1,0,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16621477968729512,0.39999999999999997,0.0,0.5,0.3,0.2281073898436476
CHEMBL3545236,BPI-9016,,1,1,1,2,1,0,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16621477968729512,0.39999999999999997,0.0,0.5,0.3,0.2281073898436476
CHEMBL4297764,HETROMBOPAG OLAMINE,,1,1,1,1,1,0,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16621477968729512,0.39999999999999997,0.0,0.5,0.3,0.2281073898436476
CHEMBL4297985,MAGROLIMAB,,0,0,0,0,0,1,1,1,True,MAGROLIMAB,,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4297985,,"bp(MOA:""Leukocyte surface antigen CD47 inhibitor"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4,0.49999999999999994,0.5,0.3,0.22000000000000003
CHEMBL1234,DEFEROXAMINE MESYLATE,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.CS(=O)(=O)O,0,0,0,0,0,1,1,1,False,,,,,,4.86,4.34,5.39,2.14,2.14,0.4261000000000068,0.26,0.26,0.5,0.428,0.114,0.0,0.84,0.0378,0.0,0.877,0.00564,0.0,0.864,0.0158,0.0,0.971,0.012,0,0.986,0.0033,0,0.857,0.0164,0,0.761,0.026,0.0,0.231,0.195,0.0,0.0,0.19999999999999998,0.0,0.7360062500000004,1.0,0.16360062500000006
CHEMBL1200955,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2.Cl,0,0,0,0,0,1,1,1,False,,,,,,-1.36,-2.22,-0.501,-2.22,-0.501,2.9458200000000017,0.362,0.186,0.0,0.558,0.0712,0.0,0.686,0.08,0.0,0.447,0.0711,0.0,0.553,0.073,0.0,0.983,0.00379,0,0.672,0.0642,0,0.368,0.0723,0,0.088,0.78,1.0,0.00515,0.969,1.0,0.0,0.19999999999999998,0.0,0.818993752799552,0.7910414333706608,0.16145144694848823
CHEMBL6068478,LAZERTINIB MESYLATE,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1.CS(=O)(=O)O.O,0,0,0,0,0,1,1,1,False,,,,,,-1.54,-2.29,-0.791,-2.29,-0.791,2.783500000000001,0.385,0.148,0.0,0.933,0.00791,0.0,0.691,0.0802,0.0,0.521,0.0636,0.0,0.712,0.0468,0.0,0.917,0.0131,0,0.124,0.328,1,0.401,0.0898,0,0.112,0.698,1.0,0.0554,0.856,1.0,0.0,0.19999999999999998,0.0,0.7943613171892497,0.7849944008958567,0.1586858517637178
CHEMBL1201002,CARTEOLOL HYDROCHLORIDE,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2.Cl,0,0,0,0,0,1,1,1,False,,,,,,-0.714,-1.74,0.307,-1.74,0.307,2.1209,0.679,0.0465,0.0,0.728,0.0387,0.0,0.0995,0.485,1.0,0.765,0.0151,0.0,0.865,0.00942,0.0,0.512,0.0955,0,0.502,0.105,0,0.319,0.123,0,0.328,0.268,0.5,0.168,0.226,1.0,0.0,0.19999999999999998,0.0,0.7769608272676372,0.8127435610302352,0.15833326077827548
CHEMBL1200914,TAMSULOSIN HYDROCHLORIDE,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,0,0,0,0,0,1,1,1,False,,,,,,-1.21,-1.85,-0.576,-1.85,-0.576,2.762700000000001,0.0523,0.594,1.0,0.804,0.023,0.0,0.26,0.293,0.5,0.583,0.0432,0.0,0.437,0.149,0.0,0.876,0.00404,0,0.0151,0.708,1,0.815,0.0293,0,0.129,0.703,1.0,0.00549,0.973,1.0,0.0,0.19999999999999998,0.0,0.7552532824748039,0.7960806270996641,0.1553293596024636
CHEMBL3663929,NAQUOTINIB,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,0,0,0,0,0,1,1,1,False,,,,,,-2.69,-3.38,-2.0,-3.38,-2.0,2.2634000000000016,0.98,0.00291,0.0,0.0715,0.596,1.0,0.26,0.3,0.5,0.857,0.00684,0.0,0.961,0.00213,0.0,0.671,0.0602,0,0.0153,0.685,1,0.857,0.0181,0,0.128,0.68,1.0,0.0562,0.784,1.0,0.0,0.19999999999999998,0.0,0.7574561730123179,0.7463605823068309,0.15306364641657336
CHEMBL2111086,CANFOSFAMIDE,N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O,0,0,0,0,0,1,1,1,False,,,,,,0.183,-0.162,0.529,-0.162,0.529,1.7041000000000013,0.55,0.0984,0.0,0.649,0.0565,0.0,0.806,0.0389,0.0,0.811,0.0147,0.0,0.714,0.0612,0.0,0.965,0.0161,0,0.991,0.00214,0,0.0952,0.351,1,0.994,0.00608,0.0,0.227,0.176,0.0,0.0,0.19999999999999998,0.0,0.708601714725644,0.8428779395296753,0.15300406844904818
CHEMBL1200561,DOXAZOSIN MESYLATE,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,0,0,0,0,0,1,1,1,False,,,,,,-2.36,-3.37,-1.34,-3.37,-1.34,1.2218000000000009,0.0992,0.462,1.0,0.76,0.0351,0.0,0.757,0.0487,0.0,0.478,0.0638,0.0,0.419,0.135,0.0,0.868,0.0255,0,0.133,0.302,1,0.378,0.101,0,0.0552,0.781,1.0,0.15,0.412,1.0,0.0,0.19999999999999998,0.0,0.7473731382978724,0.7574468085106383,0.15260965425531917
CHEMBL58061,CO-TRIMOXAZOLE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0,0,0,0,0,1,1,1,False,,,,,,-4.47,-4.84,-4.11,-4.84,-4.11,2.62362,0.35,0.175,0.0,0.969,0.00136,0.0,0.959,0.00313,0.0,0.94,0.00242,0.0,0.917,0.0035,0.0,0.959,0.0025,0,0.992,0.00103,0,0.893,0.0132,0,0.128,0.644,1.0,0.0162,0.908,1.0,0.0,0.19999999999999998,0.0,0.7781850041993281,0.6865621500559911,0.15214660792273238
CHEMBL361506,PENTAMIDINE ISETHIONATE,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,0,0,0,0,0,1,1,1,False,,,,,,0.722,-0.262,1.71,-0.262,1.71,0.615840000000003,0.97,0.00263,0.0,0.98,0.000168,0.0,0.973,0.00285,0.0,0.986,0.000168,0.0,0.829,0.0218,0.0,0.871,0.0203,0,0.955,0.0101,0,0.776,0.0289,0,0.636,0.0756,0.0,0.899,0.000637,0.0,0.0,0.19999999999999998,0.0,0.6823981746920494,0.8609854423292274,0.1512890895856663
CHEMBL1683544,ERIBULIN MESYLATE,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C.CS(=O)(=O)O,0,0,0,0,0,1,1,1,False,,,,,,-0.189,-0.96,0.582,-0.96,0.582,2.942000000000005,0.913,0.00973,0.0,0.964,0.00319,0.0,0.949,0.00981,0.0,0.806,0.0149,0.0,0.921,0.00459,0.0,0.613,0.0564,0,0.784,0.0391,0,0.826,0.0143,0,0.652,0.0642,0.0,0.564,0.0161,0.0,0.0,0.19999999999999998,0.0,0.6921804311310187,0.8303807390817469,0.15073708006718922
CHEMBL188185,BUNAZOSIN,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,0,0,0,0,0,1,1,1,False,,,,,,-4.55,-5.89,-3.21,-5.89,-3.21,2.068,0.0616,0.55,1.0,0.591,0.0689,0.0,0.299,0.22,0.5,0.37,0.0934,0.0,0.829,0.0157,0.0,0.787,0.0209,0,0.855,0.0269,0,0.285,0.129,0,0.213,0.449,1.0,0.0797,0.606,1.0,0.0,0.19999999999999998,0.0,0.7644685050391937,0.6838745800671893,0.15064057950727883
CHEMBL5416410,DASATINIB,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,0,0,0,0,0,1,1,1,False,,,,,,-3.24,-3.79,-2.68,-3.79,-2.68,2.4888400000000006,0.232,0.286,0.5,0.846,0.0198,0.0,0.37,0.226,0.5,0.329,0.121,0.0,0.0136,0.904,1.0,0.212,0.174,0.5,0.665,0.0652,0,0.411,0.074,0,0.173,0.534,1.0,0.0936,0.663,1.0,0.0,0.19999999999999998,0.0,0.7325878975363941,0.7278835386338185,0.14965296668533032
CHEMBL2103830,FOSTAMATINIB,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,0,0,0,0,0,1,1,1,False,,,,,,-2.73,-3.66,-1.79,-3.66,-1.79,3.094500000000001,0.154,0.358,1.0,0.856,0.0155,0.0,0.769,0.0531,0.0,0.784,0.0133,0.0,0.0826,0.558,1.0,0.59,0.0513,0,0.941,0.012,0,0.743,0.0325,0,0.131,0.741,1.0,0.132,0.5,1.0,0.0,0.19999999999999998,0.0,0.7203535484322509,0.74501679731243,0.14928619470884658
CHEMBL290960,NIFURTIMOX,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,0,0,0,0,0,1,1,1,False,,,,,,-2.84,-3.44,-2.24,-3.44,-2.24,0.6406000000000001,0.423,0.138,0.0,0.39,0.126,0.0,0.365,0.213,0.5,0.434,0.0717,0.0,0.522,0.0999,0.0,0.901,0.0183,0,0.242,0.214,0,0.0267,0.787,1,0.142,0.625,1.0,0.345,0.0643,0.0,0.0,0.19999999999999998,0.0,0.7172666433370661,0.7413213885778276,0.148792733762598
CHEMBL1200989,ALCLOMETASONE DIPROPIONATE,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,0,0,0,0,0,1,1,1,False,,,,,,-3.14,-3.83,-2.45,-3.83,-2.45,3.942700000000003,0.302,0.209,0.0,0.506,0.0877,0.0,0.502,0.143,0.0,0.473,0.0618,0.0,0.702,0.0474,0.0,0.643,0.0545,0,0.268,0.195,0,0.708,0.0395,0,0.196,0.535,1.0,0.0472,0.918,1.0,0.0,0.19999999999999998,0.0,0.721806333986562,0.7312430011198208,0.14874278345464723
CHEMBL1201001,MECHLORETHAMINE HYDROCHLORIDE,CN(CCCl)CCCl.Cl,0,0,0,0,0,1,1,1,False,,,,,,-0.435,-1.14,0.276,-1.14,0.276,1.8176,0.342,0.17,0.0,0.511,0.0871,0.0,0.307,0.214,0.5,0.201,0.207,0.5,0.64,0.059,0.0,0.789,0.0218,0,0.833,0.0283,0,0.0696,0.465,1,0.686,0.0545,0.0,0.0293,0.904,1.0,0.0,0.19999999999999998,0.0,0.6723346024636059,0.8221164613661814,0.14833928331466967
CHEMBL1220,TINIDAZOLE,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,0,0,0,0,0,1,1,1,False,,,,,,-1.17,-1.81,-0.531,-1.81,-0.531,0.5344200000000001,0.631,0.0686,0.0,0.672,0.0496,0.0,0.382,0.181,0.0,0.63,0.0323,0.0,0.781,0.0281,0.0,0.927,0.0117,0,0.579,0.0823,0,0.0715,0.494,1,0.255,0.417,0.5,0.0664,0.775,1.0,0.0,0.19999999999999998,0.0,0.6839821570548712,0.797424412094065,0.14826943631019038
CHEMBL2110367,TRIMETHOPRIM SULFATE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.O=S(=O)(O)O,0,0,0,0,0,1,1,1,False,,,,,,-3.47,-3.94,-3.0,-3.94,-3.0,1.862400000000002,0.0659,0.525,1.0,0.984,0.00234,0.0,0.921,0.0153,0.0,0.967,0.00233,0.0,0.776,0.0326,0.0,0.958,0.0111,0,0.663,0.0664,0,0.876,0.0146,0,0.31,0.303,0.5,0.0528,0.848,1.0,0.0,0.19999999999999998,0.0,0.7219081187010079,0.7201567749160134,0.14819865061590148
CHEMBL3545063,OSIMERTINIB MESYLATE,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.CS(=O)(=O)O,0,0,0,0,0,1,1,1,False,,,,,,-2.31,-2.84,-1.77,-2.84,-1.77,4.013800000000002,0.48,0.111,0.0,0.605,0.0632,0.0,0.964,0.00989,0.0,0.133,0.302,1.0,0.908,0.00463,0.0,0.609,0.0661,0,0.377,0.153,0,0.456,0.0701,0,0.146,0.607,1.0,0.15,0.368,1.0,0.0,0.19999999999999998,0.0,0.7023779815229563,0.7591265397536395,0.1481941251399776
CHEMBL1200410,PROCARBAZINE HYDROCHLORIDE,CNNCc1ccc(C(=O)NC(C)C)cc1.Cl,0,0,0,0,0,1,1,1,False,,,,,,-0.858,-1.7,-0.0194,-1.7,-0.0194,1.4705999999999997,0.923,0.00751,0.0,0.655,0.0548,0.0,0.645,0.0944,0.0,0.0639,0.441,1.0,0.877,0.0141,0.0,0.518,0.115,0,0.652,0.0664,0,0.948,0.00979,0,0.575,0.101,0.0,0.0398,0.924,1.0,0.0,0.19999999999999998,0.0,0.6736076287793953,0.8079059350503919,0.14775605963045912
CHEMBL1200582,AMINOLEVULINIC ACID HYDROCHLORIDE,Cl.NCC(=O)CCC(=O)O,0,0,0,0,0,1,1,1,False,,,,,,1.02,-0.692,2.74,-0.692,2.14,-0.1992000000000003,0.888,0.0102,0.0,0.743,0.0337,0.0,0.745,0.0653,0.0,0.72,0.0197,0.0,0.707,0.0453,0.0,0.428,0.126,0,0.618,0.0787,0,0.683,0.0325,0,0.908,0.00141,0.0,0.0556,0.804,1.0,0.0,0.19999999999999998,0.0,0.6372980403135498,0.870996640537514,0.1472796360582307
CHEMBL1024,IFOSFAMIDE,O=P1(NCCCl)OCCCN1CCCl,0,0,0,0,0,1,1,1,False,,,,,,-1.31,-1.86,-0.767,-1.86,-0.767,1.884,0.426,0.137,0.0,0.462,0.1,0.0,0.363,0.204,0.5,0.437,0.07,0.0,0.414,0.135,0.0,0.527,0.0986,0,0.668,0.0633,0,0.066,0.512,1,0.683,0.048,0.0,0.234,0.144,0.0,0.0,0.19999999999999998,0.0,0.674962346024636,0.7927211646136618,0.1471322928331467
CHEMBL260046,EVOFOSFAMIDE,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],0,0,0,0,0,1,1,1,False,,,,,,-1.29,-1.79,-0.784,-1.79,-0.784,1.922,0.468,0.11,0.0,0.588,0.069,0.0,0.345,0.221,0.5,0.164,0.264,0.5,0.74,0.0377,0.0,0.451,0.127,0,0.528,0.0956,0,0.0584,0.556,1,0.458,0.177,0.0,0.243,0.183,0.0,0.0,0.19999999999999998,0.0,0.6621042833146696,0.7933930571108623,0.14588008118701007
CHEMBL2105629,VINFLUNINE DITARTRATE,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,0,0,0,0,0,1,1,1,False,,,,,,-4.43,-5.15,-3.71,-5.15,-3.71,0.8335000000000081,0.77,0.0346,0.0,0.997,0.00148,0.0,0.00316,0.904,1.0,0.964,0.00148,0.0,0.914,0.0052,0.0,0.395,0.136,0,0.68,0.0674,0,0.953,0.00538,0,0.208,0.478,1.0,0.0433,0.827,1.0,0.0,0.19999999999999998,0.0,0.7137888787793958,0.687905935050392,0.14577418463045919
CHEMBL137,METRONIDAZOLE,Cc1ncc([N+](=O)[O-])n1CCO,0,0,0,0,0,1,1,1,False,,,,,,-1.15,-1.75,-0.557,-1.75,-0.557,0.0920199999999999,0.596,0.0743,0.0,0.806,0.0224,0.0,0.59,0.109,0.0,0.481,0.0642,0.0,0.711,0.0476,0.0,0.765,0.0276,0,0.656,0.0681,0,0.0439,0.704,1,0.29,0.289,0.5,0.138,0.429,1.0,0.0,0.19999999999999998,0.0,0.6567240943449048,0.7980963045912655,0.14557722466405373
CHEMBL1554,DACTINOMYCIN,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,0,0,0,0,0,1,1,1,False,,,,,,-2.37,-2.71,-2.03,-2.71,-2.03,0.7256400000000032,0.0521,0.611,1.0,0.453,0.105,0.0,0.986,0.00296,0.0,0.997,0.00128,0.0,0.809,0.0265,0.0,0.518,0.0962,0,0.726,0.0537,0,0.815,0.0274,0,0.275,0.369,0.5,0.585,0.0209,0.0,0.0,0.19999999999999998,0.0,0.6724171696528557,0.7571108622620382,0.14509726007838747
CHEMBL1483,ALBENDAZOLE,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,0,0,0,0,0,1,1,1,False,,,,,,-4.53,-5.73,-3.32,-5.73,-3.32,3.2433000000000005,0.722,0.0394,0.0,0.842,0.0185,0.0,0.392,0.178,0.0,0.0529,0.469,1.0,0.843,0.0189,0.0,0.742,0.0593,0,0.531,0.104,0,0.599,0.0434,0,0.108,0.758,1.0,0.117,0.441,1.0,0.0,0.19999999999999998,0.0,0.7070291923292272,0.6845464725643897,0.1449302428611422
CHEMBL562,GRISEOFULVIN,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,0,0,0,0,0,1,1,1,False,,,,,,-3.99,-4.86,-3.12,-4.86,-3.12,2.8103000000000007,0.282,0.224,0.5,0.529,0.0879,0.0,0.02,0.743,1.0,0.146,0.272,1.0,0.468,0.0984,0.0,0.527,0.0939,0,0.354,0.162,0,0.603,0.0493,0,0.203,0.528,1.0,0.371,0.0482,0.0,0.0,0.19999999999999998,0.0,0.6977989991601343,0.7026875699888018,0.14491427841545354
CHEMBL1201148,MEPREDNISONE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,0,0,0,0,1,1,1,False,,,,,,-3.44,-4.18,-2.71,-4.18,-2.71,2.0118000000000005,0.626,0.0709,0.0,0.483,0.0934,0.0,0.632,0.0919,0.0,0.652,0.0301,0.0,0.777,0.0218,0.0,0.335,0.152,0,0.503,0.113,0,0.475,0.0687,0,0.492,0.15,0.0,0.835,0.00461,0.0,0.0,0.19999999999999998,0.0,0.6866085246360583,0.7211646136618142,0.14471908314669654
CHEMBL450449,TRABECTEDIN,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,0,0,0,0,0,1,1,1,False,,,,,,-3.49,-3.92,-3.06,-3.92,-3.06,3.413240000000002,0.543,0.0967,0.0,0.648,0.0539,0.0,0.14,0.401,1.0,0.569,0.0474,0.0,0.672,0.0621,0.0,0.917,0.0122,0,0.632,0.0724,0,0.0714,0.457,1,0.0659,0.89,1.0,0.235,0.146,0.0,0.0,0.19999999999999998,0.0,0.6855386814109742,0.7194848824188129,0.14452811226203804
CHEMBL847,OXAMNIQUINE,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,0,0,0,0,0,1,1,1,False,,,,,,-2.7,-3.61,-1.78,-3.61,-1.78,1.8118,0.818,0.0214,0.0,0.207,0.265,0.5,0.098,0.482,1.0,0.201,0.22,0.5,0.719,0.0456,0.0,0.77,0.0526,0,0.672,0.0625,0,0.072,0.486,1,0.262,0.398,0.5,0.26,0.14,0.0,0.0,0.19999999999999998,0.0,0.6713352043673012,0.7460246360582308,0.14443475223964167
CHEMBL1497,BETAMETHASONE VALERATE,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,0,0,0,0,1,1,1,False,,,,,,-4.85,-5.63,-4.06,-5.63,-4.06,3.6368000000000023,0.405,0.143,0.0,0.446,0.11,0.0,0.489,0.153,0.0,0.66,0.0274,0.0,0.312,0.193,0.0,0.598,0.0532,0,0.578,0.0875,0,0.817,0.0249,0,0.238,0.427,1.0,0.149,0.387,1.0,0.0,0.19999999999999998,0.0,0.7074144456886897,0.6737961926091826,0.14443125419932812
CHEMBL1413,CICLOPIROX,Cc1cc(C2CCCCC2)n(O)c(=O)c1,0,0,0,0,0,1,1,1,False,,,,,,-2.74,-3.61,-1.87,-3.61,-1.87,2.4417199999999992,0.218,0.292,0.5,0.283,0.181,0.0,0.281,0.265,0.5,0.231,0.178,0.5,0.459,0.125,0.0,0.195,0.162,0,0.0322,0.531,1,0.381,0.0863,0,0.295,0.301,0.5,0.167,0.231,1.0,0.0,0.19999999999999998,0.0,0.6703313297872341,0.7446808510638299,0.1442671755319149
CHEMBL378544,VINBLASTINE SULFATE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,0,0,0,0,0,1,1,1,False,,,,,,-3.75,-4.29,-3.22,-4.29,-3.22,3.3381000000000043,0.423,0.139,0.0,0.768,0.0268,0.0,0.0577,0.599,1.0,0.803,0.0075,0.0,0.863,0.0108,0.0,0.193,0.142,0,0.133,0.303,1,0.923,0.00638,0,0.000202,0.925,1.0,0.15,0.363,1.0,0.0,0.19999999999999998,0.0,0.6851397466405372,0.7107502799552072,0.14405148866181408
CHEMBL1200869,METRONIDAZOLE HYDROCHLORIDE,Cc1ncc([N+](=O)[O-])n1CCO.Cl,0,0,0,0,0,1,1,1,False,,,,,,-0.469,-1.11,0.167,-1.11,0.167,0.5138199999999999,0.647,0.0552,0.0,0.794,0.026,0.0,0.699,0.0771,0.0,0.5,0.057,0.0,0.752,0.0327,0.0,0.758,0.021,0,0.636,0.0724,0,0.0426,0.703,1,0.351,0.207,0.0,0.00291,0.969,1.0,0.0,0.19999999999999998,0.0,0.6214320590705487,0.8209742441209407,0.1431919181131019
CHEMBL427,MECHLORETHAMINE,CN(CCCl)CCCl,0,0,0,0,0,1,1,1,False,,,,,,-1.13,-1.79,-0.478,-1.79,-0.478,1.3958,0.304,0.202,0.0,0.527,0.0842,0.0,0.232,0.31,0.5,0.204,0.207,0.5,0.575,0.0764,0.0,0.802,0.0339,0,0.843,0.0275,0,0.072,0.468,1,0.645,0.0733,0.0,0.264,0.112,0.0,0.0,0.19999999999999998,0.0,0.6323522816349384,0.7987681970884659,0.14317363801791713
CHEMBL538943,VINORELBINE TARTRATE,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,0,0,0,0,0,1,1,1,False,,,,,,-4.64,-5.26,-4.01,-5.26,-4.01,0.5084000000000097,0.867,0.0132,0.0,0.996,0.000879,0.0,0.00284,0.901,1.0,0.894,0.00515,0.0,0.931,0.00434,0.0,0.487,0.13,0,0.544,0.0957,0,0.934,0.00608,0,0.216,0.36,1.0,0.0863,0.515,1.0,0.0,0.19999999999999998,0.0,0.6893547872340432,0.6808510638297873,0.14297803191489367
