type,batch_id_1,batch_id_2,conc_1,conc_2,name_1,name_2,score,target_1,moa_1,target_2,moa_2,targets_1_set,targets_2_set,moa_1_set,moa_2_set,target_overlap,target_union,complementarity,drugA,drugB,pair_key,score_z,pubmed_pair_count,ctgov_pair_count_approx,novelty_score,composite_score
combo,BJ1895625,BJ1896319,10.0,3.33,PD-102807,JHW-007,5.889671,ADRA2A;ADRA2C;CHRM2;CHRM3;CHRM4;HTR2B;SLC6A3,acetylcholine receptor antagonist,SLC6A3,dopamine reuptake inhibitor,"{'CHRM4', 'CHRM3', 'CHRM2', 'ADRA2C', 'ADRA2A', 'SLC6A3', 'HTR2B'}",{'SLC6A3'},{'acetylcholine receptor antagonist'},{'dopamine reuptake inhibitor'},1,7,0.8571428571428572,PD-102807,JHW-007,jhw-007||pd-102807,-0.3972744600628199,-1.0,-1.0,1.0,0.13306389539087954
combo,BJ1895796,BJ1898834,0.33,10.0,CGP-71683,Ebastine,5.675419,ADRA2A;NPY5R,neuropeptide receptor antagonist,ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2J2;CYP3A4;DRD1;DRD2;DRD3;DRD4;EGFR;FYN;HRH1;HTR1A;HTR2A;HTR2B;HTR2C;KCNH2;MLNR;SLC6A2;SLC6A3;SLC6A4;TACR2,histamine receptor antagonist,"{'NPY5R', 'ADRA2A'}","{'CHRM3', 'CYP2J2', 'HTR2C', 'HTR2B', 'FYN', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'TACR2', 'SLC6A3', 'DRD1', 'MLNR', 'CHRM4', 'DRD4', 'KCNH2', 'DRD3', 'CHRM1', 'HTR1A', 'SLC6A4', 'CHRM5', 'CYP3A4', 'CHRM2', 'DRD2', 'HRH1', 'SLC6A2', 'ADRA2B', 'EGFR', 'HTR2A'}",{'neuropeptide receptor antagonist'},{'histamine receptor antagonist'},1,29,0.9655172413793104,CGP-71683,Ebastine,cgp-71683||ebastine,-0.4338344845734962,-1.0,-1.0,1.0,0.13280275753176438
combo,BJ1895156,BJ1896473,3.33,3.33,PERHEXILINE MALEATE,ML-298,5.606444,CHRM1;CHRM3;CHRM4;CHRM5;CPT1A;CPT2;CYP2D6,carnitine palmitoyltransferase inhibitor,PLD2,phospholipase inhibitor,"{'CHRM4', 'CHRM5', 'CHRM3', 'CPT1A', 'CYP2D6', 'CHRM1', 'CPT2'}",{'PLD2'},{'carnitine palmitoyltransferase inhibitor'},{'phospholipase inhibitor'},0,8,1.0,PERHEXILINE MALEATE,ML-298,ml-298||perhexiline maleate,-0.44560439892959974,-1.0,-1.0,1.0,0.1326373606422402
combo,BJ1895621,BJ1898075,10.0,0.17,Propiverine Hydrochloride,parthenolide-(alternate-stereo),5.604839,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,ADIPOR2;IKBKB;RELA,NFkB pathway inhibitor,"{'CHRM4', 'OPRM1', 'CHRM3', 'CHRM2', 'CACNA1C', 'CHRM1'}","{'IKBKB', 'RELA', 'ADIPOR2'}",{'acetylcholine receptor antagonist'},{'nfkb pathway inhibitor'},0,9,1.0,Propiverine Hydrochloride,parthenolide-(alternate-stereo),parthenolide-(alternate-stereo)||propiverine hydrochloride,-0.445878276603272,-1.0,-1.0,1.0,0.13247303403803684
combo,BJ1897713,BJ1898993,10.0,0.83,Lasofoxifene (Tartrate),CK-636,5.604587,ESR1;ESR2;HRH3;HTR2B;KCNH2;OPRK1;SLC6A3,selective estrogen receptor modulator (SERM),ACTR2;ACTR3;ARPC1B;ARPC2;ARPC3;ARPC4;ARPC5,actin related protein inhibitor,"{'KCNH2', 'ESR1', 'ESR2', 'OPRK1', 'SLC6A3', 'HRH3', 'HTR2B'}","{'ACTR2', 'ACTR3', 'ARPC1B', 'ARPC4', 'ARPC3', 'ARPC2', 'ARPC5'}",{'selective estrogen receptor modulator (serm)'},{'actin related protein inhibitor'},0,14,1.0,Lasofoxifene (Tartrate),CK-636,ck-636||lasofoxifene (tartrate),-0.4459212779576429,-1.0,-1.0,1.0,0.1324472332254143
combo,BJ1894484,BJ1895625,3.33,10.0,GR-127935,PD-102807,5.724065,HTR1A;HTR1B;HTR1D;HTR1E;HTR1F;HTR2A;HTR2B;HTR2C;HTR6;SLC6A4,serotonin receptor antagonist,ADRA2A;ADRA2C;CHRM2;CHRM3;CHRM4;HTR2B;SLC6A3,acetylcholine receptor antagonist,"{'HTR2C', 'HTR1E', 'HTR1D', 'HTR1F', 'HTR6', 'HTR1A', 'HTR2A', 'HTR2B', 'SLC6A4', 'HTR1B'}","{'CHRM4', 'CHRM3', 'CHRM2', 'ADRA2C', 'ADRA2A', 'SLC6A3', 'HTR2B'}",{'serotonin receptor antagonist'},{'acetylcholine receptor antagonist'},1,16,0.9375,GR-127935,PD-102807,gr-127935||pd-102807,-0.42553351677694645,-1.0,-1.0,1.0,0.13217988993383217
combo,BJ1897268,BJ1898144,0.83,10.0,Siramesine (hydrochloride),Imatinib Mesylate (STI571),5.601319,ADRA1A;ADRA1B;ADRA1D;PGRMC1;SIGMAR1;TMEM97,sigma receptor antagonist,ABCB1;ABCG2;ABL1;ABL2;BCR;BLK;CA1;CA12;CA14;CA2;CA3;CA6;CA7;CA9;CSF1R;CYP2C19;CYP2C8;CYP3A5;DDR1;DDR2;DDX3X;EGFR;ERBB2;FLT3;FRK;GAK;HIPK4;HTR2A;KIT;LCK;LYN;MAPK10;NQO2;NTRK1;PDGFRA;PDGFRB;PIP4K2C;RET;SLC47A1;SLC47A2;SLC6A4;TBXAS1,Bcr-Abl kinase inhibitor | KIT inhibitor | PDGFR tyrosine kinase receptor inhibitor,"{'SIGMAR1', 'ADRA1B', 'TMEM97', 'ADRA1D', 'ADRA1A', 'PGRMC1'}","{'BLK', 'DDR1', 'CA9', 'CSF1R', 'CA6', 'BCR', 'CA3', 'FLT3', 'GAK', 'CA2', 'PIP4K2C', 'CA1', 'MAPK10', 'HIPK4', 'NTRK1', 'RET', 'ABCB1', 'FRK', 'ERBB2', 'CA7', 'DDX3X', 'DDR2', 'LYN', 'CA14', 'PDGFRA', 'CYP3A5', 'ABCG2', 'SLC47A2', 'SLC6A4', 'LCK', 'CYP2C19', 'KIT', 'CYP2C8', 'TBXAS1', 'CA12', 'ABL2', 'EGFR', 'HTR2A', 'ABL1', 'PDGFRB', 'SLC47A1', 'NQO2'}",{'sigma receptor antagonist'},"{'kit inhibitor', 'bcr-abl kinase inhibitor', 'pdgfr tyrosine kinase receptor inhibitor'}",0,48,1.0,Siramesine (hydrochloride),Imatinib Mesylate (STI571),imatinib mesylate (sti571)||siramesine (hydrochloride),-0.4464789304421047,-1.0,-1.0,1.0,0.13211264173473725
combo,BJ1895046,BJ1895621,3.33,10.0,QUINESTROL,Propiverine Hydrochloride,5.598108,ESR1;ESR2,estrogen receptor agonist,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,"{'ESR1', 'ESR2'}","{'CHRM4', 'OPRM1', 'CHRM3', 'CHRM2', 'CACNA1C', 'CHRM1'}",{'estrogen receptor agonist'},{'acetylcholine receptor antagonist'},0,8,1.0,QUINESTROL,Propiverine Hydrochloride,propiverine hydrochloride||quinestrol,-0.44702685642974443,-1.0,-1.0,1.0,0.13178388614215336
combo,BJ1896240,BJ1896405,0.33,3.33,L-760735,CCT-031374,5.596835,TACR1,tachykinin antagonist,CTNNB1,WNT signaling inhibitor,{'TACR1'},{'CTNNB1'},{'tachykinin antagonist'},{'wnt signaling inhibitor'},0,2,1.0,L-760735,CCT-031374,cct-031374||l-760735,-0.44724408152543593,-1.0,-1.0,1.0,0.13165355108473847
combo,BJ1896146,BJ1896888,10.0,0.17,CYM-5442,droloxifene,5.596296,S1PR1;S1PR5,sphingosine 1-phosphate receptor agonist,,,"{'S1PR1', 'S1PR5'}",set(),{'sphingosine 1-phosphate receptor agonist'},set(),0,2,1.0,CYM-5442,droloxifene,cym-5442||droloxifene,-0.4473360566445072,-1.0,-1.0,1.0,0.13159836601329572
combo,BJ1895621,BJ1897957,10.0,0.33,Propiverine Hydrochloride,madrasin,5.595268,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,XBP1,cell splicing inhibitor,"{'CHRM4', 'OPRM1', 'CHRM3', 'CHRM2', 'CACNA1C', 'CHRM1'}",{'XBP1'},{'acetylcholine receptor antagonist'},{'cell splicing inhibitor'},0,7,1.0,Propiverine Hydrochloride,madrasin,madrasin||propiverine hydrochloride,-0.4475114748678935,-1.0,-1.0,1.0,0.13149311507926392
combo,BJ1898834,BJ1898918,10.0,3.33,Ebastine,UNC1999,5.589276,ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2J2;CYP3A4;DRD1;DRD2;DRD3;DRD4;EGFR;FYN;HRH1;HTR1A;HTR2A;HTR2B;HTR2C;KCNH2;MLNR;SLC6A2;SLC6A3;SLC6A4;TACR2,histamine receptor antagonist,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,"{'CHRM3', 'CYP2J2', 'HTR2C', 'HTR2B', 'FYN', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'TACR2', 'SLC6A3', 'DRD1', 'MLNR', 'CHRM4', 'DRD4', 'KCNH2', 'DRD3', 'CHRM1', 'HTR1A', 'SLC6A4', 'CHRM5', 'CYP3A4', 'CHRM2', 'DRD2', 'HRH1', 'SLC6A2', 'ADRA2B', 'EGFR', 'HTR2A'}","{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'histamine receptor antagonist'},{'histone lysine methyltransferase inhibitor'},0,32,1.0,Ebastine,UNC1999,ebastine||unc1999,-0.44853395151627007,-1.0,-1.0,1.0,0.13087962909023798
combo,BJ1894559,BJ1895296,10.0,0.83,CLEMASTINE FUMARATE,SIMVASTATIN,5.588968,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2C19;CYP2D6;DRD1;DRD2;DRD3;HRH1;HRH2;HTR2A;HTR2B;HTR2C;HTR6;KCNH2;OPRK1;SIGMAR1;SLC6A3;SLC6A4;TMEM97,histamine receptor antagonist,CYP2C8;CYP3A4;CYP3A5;HMGCR;ITGB2;NR1H4;NR1I3,HMGCR inhibitor,"{'CHRM3', 'HTR2C', 'OPRK1', 'HTR2B', 'SIGMAR1', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'SLC6A3', 'DRD1', 'HRH2', 'CHRM4', 'KCNH2', 'DRD3', 'HTR6', 'TMEM97', 'CHRM1', 'SLC6A4', 'CHRM5', 'CHRM2', 'DRD2', 'CYP2C19', 'CYP2D6', 'HRH1', 'ADRA2B', 'HTR2A', 'ADRA1A'}","{'NR1H4', 'CYP3A4', 'NR1I3', 'HMGCR', 'CYP2C8', 'CYP3A5', 'ITGB2'}",{'histamine receptor antagonist'},{'hmgcr inhibitor'},0,34,1.0,CLEMASTINE FUMARATE,SIMVASTATIN,clemastine fumarate||simvastatin,-0.4485865087271678,-1.0,-1.0,1.0,0.13084809476369935
combo,BJ1895283,BJ1895968,10.0,0.83,FLUOXETINE HYDROCHLORIDE,PHA-665752,5.588952,ACHE;ADRA2A;ADRA2B;ANO1;CHRM1;CHRM3;CHRM5;CYP2C19;CYP2D6;HTR2A;HTR2B;HTR2C;HTR6;KCNH2;SIGMAR1;SLC6A2;SLC6A4,selective serotonin reuptake inhibitor (SSRI),AAK1;ABL1;AURKC;AXL;BMP2K;CAMKK1;CAMKK2;CDK15;CDK17;CDK4;CDK7;CILK1;CLK1;CLK2;CSF1R;CSNK1E;DCLK2;DDR1;FLT3;GRK4;GRK7;HIPK1;HIPK2;HIPK3;HIPK4;IKBKE;IRAK3;JAK2;JAK3;KDR;KIT;LCK;MAK;MAP2K2;MAP3K12;MAP3K19;MAP4K1;MAP4K3;MAP4K4;MAP4K5;MET;MINK1;MST1R;MYLK2;NEK2;NTRK1;NTRK2;NTRK3;NUAK1;NUAK2;PIP5K1A;PLK4;PRKAA1;PRKAA2;PTK2B;RET;RIOK1;RIOK3;SLK;SRPK1;SRPK2;STK10;STK33;TAOK1;TAOK3;TBK1;TNIK,c-Met inhibitor,"{'CHRM5', 'SIGMAR1', 'KCNH2', 'CHRM3', 'HTR2C', 'CYP2C19', 'CYP2D6', 'ANO1', 'HTR6', 'SLC6A2', 'ADRA2A', 'CHRM1', 'ADRA2B', 'HTR2A', 'HTR2B', 'SLC6A4', 'ACHE'}","{'AXL', 'DDR1', 'MET', 'BMP2K', 'CSF1R', 'JAK3', 'MAP4K3', 'MYLK2', 'SRPK2', 'MST1R', 'AURKC', 'FLT3', 'NTRK2', 'HIPK2', 'IKBKE', 'PRKAA1', 'MAP2K2', 'HIPK1', 'STK10', 'CDK17', 'PLK4', 'HIPK4', 'GRK7', 'IRAK3', 'RIOK1', 'AAK1', 'MAP4K5', 'MAP4K1', 'NTRK1', 'CAMKK2', 'RET', 'MAK', 'DCLK2', 'CLK1', 'PIP5K1A', 'NEK2', 'CLK2', 'MAP3K19', 'JAK2', 'KDR', 'CDK4', 'CDK15', 'SRPK1', 'MAP3K12', 'MINK1', 'NTRK3', 'PRKAA2', 'MAP4K4', 'NUAK1', 'SLK', 'TAOK3', 'TNIK', 'HIPK3', 'CDK7', 'TBK1', 'GRK4', 'LCK', 'CSNK1E', 'CILK1', 'NUAK2', 'KIT', 'PTK2B', 'RIOK3', 'STK33', 'TAOK1', 'ABL1', 'CAMKK1'}",{'selective serotonin reuptake inhibitor (ssri)'},{'c-met inhibitor'},0,84,1.0,FLUOXETINE HYDROCHLORIDE,PHA-665752,fluoxetine hydrochloride||pha-665752,-0.4485892389718899,-1.0,-1.0,1.0,0.1308464566168661
combo,BJ1894227,BJ1897297,0.83,3.33,3-CPMT,Lomitapide,5.58823,DRD4,dopamine reuptake inhibitor,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,{'DRD4'},"{'KCNH2', 'MTR', 'MTTP', 'CYP2C19', 'CYP2C8', 'SLC6A3', 'CYP2B6'}",{'dopamine reuptake inhibitor'},{'microsomal trigylceride transfer protein inhibitor'},0,8,1.0,3-CPMT,Lomitapide,3-cpmt||lomitapide,-0.44871244126496856,-1.0,-1.0,1.0,0.1307725352410189
combo,BJ1897297,BJ1897675,3.33,0.33,Lomitapide,Cot inhibitor-2,5.588055,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,MAP3K8;TNF,MAPK-interacting kinase inhibitor,"{'KCNH2', 'MTR', 'MTTP', 'CYP2C19', 'CYP2C8', 'SLC6A3', 'CYP2B6'}","{'TNF', 'MAP3K8'}",{'microsomal trigylceride transfer protein inhibitor'},{'mapk-interacting kinase inhibitor'},0,9,1.0,Lomitapide,Cot inhibitor-2,cot inhibitor-2||lomitapide,-0.4487423033166152,-1.0,-1.0,1.0,0.1307546180100309
combo,BJ1897297,BJ1898434,3.33,0.83,Lomitapide,SGI-1776 free base,5.708188,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,ACVR1;FLT3;HASPIN;IRAK3;KCNH2;PIM1;PIM2;PIM3;PRKAG2;YES1,Pim kinase inhibitor,"{'KCNH2', 'MTR', 'MTTP', 'CYP2C19', 'CYP2C8', 'SLC6A3', 'CYP2B6'}","{'YES1', 'PIM2', 'HASPIN', 'KCNH2', 'IRAK3', 'PIM1', 'PIM3', 'FLT3', 'ACVR1', 'PRKAG2'}",{'microsomal trigylceride transfer protein inhibitor'},{'pim kinase inhibitor'},1,16,0.9375,Lomitapide,SGI-1776 free base,lomitapide||sgi-1776 free base,-0.4282427727426132,-1.0,-1.0,1.0,0.1305543363544321
combo,BJ1895367,BJ1898707,10.0,0.33,AMLODIPINE BESYLATE,Golvatinib (E7050),5.583941,ABCG2;ADRA2A;ADRA2C;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNA2D1;KCNK2,calcium channel blocker,ABL1;ABL2;BCR;DDR1;DDR2;EPHA2;EPHA5;EPHA7;EPHB2;EPHB4;ERN2;FLT3;KDR;LCK;MAP3K20;MET;MST1R;NTRK1;PDGFRB;PTK2B;PTK6;RET;RIPK2;RIPK3;STK24;TESK1,VEGFR inhibitor,"{'CACNA1F', 'CACNA1S', 'CACNA1C', 'CACNA2D1', 'ADRA2C', 'CACNA1D', 'KCNK2', 'ADRA2A', 'ABCG2'}","{'RIPK3', 'DDR1', 'MET', 'BCR', 'MST1R', 'MAP3K20', 'FLT3', 'ERN2', 'STK24', 'PTK6', 'EPHB2', 'EPHA7', 'NTRK1', 'RET', 'EPHB4', 'EPHA5', 'DDR2', 'KDR', 'TESK1', 'LCK', 'RIPK2', 'PTK2B', 'ABL2', 'PDGFRB', 'ABL1', 'EPHA2'}",{'calcium channel blocker'},{'vegfr inhibitor'},0,35,1.0,AMLODIPINE BESYLATE,Golvatinib (E7050),amlodipine besylate||golvatinib (e7050),-0.4494443174907508,-1.0,-1.0,1.0,0.13033340950554956
combo,BJ1896473,BJ1898414,3.33,3.33,ML-298,LY2608204,5.583251,PLD2,phospholipase inhibitor,GCK,glucokinase activator,{'PLD2'},{'GCK'},{'phospholipase inhibitor'},{'glucokinase activator'},0,2,1.0,ML-298,LY2608204,ly2608204||ml-298,-0.4495620592943857,-1.0,-1.0,1.0,0.1302627644233686
combo,BJ1895648,BJ1898918,10.0,3.33,R-96544,UNC1999,5.583082,HTR2A,serotonin receptor antagonist,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,{'HTR2A'},"{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'serotonin receptor antagonist'},{'histone lysine methyltransferase inhibitor'},0,5,1.0,R-96544,UNC1999,r-96544||unc1999,-0.4495908975042614,-1.0,-1.0,1.0,0.1302454614974432
combo,BJ1896659,BJ1897104,3.33,0.33,BS-181,Arg-Gly-Asp-Ser,5.578604,CDK2;CDK7,CDK inhibitor,ITGA2B;ITGB3,structural glycoprotein antagonist,"{'CDK2', 'CDK7'}","{'ITGA2B', 'ITGB3'}",{'cdk inhibitor'},{'structural glycoprotein antagonist'},0,4,1.0,BS-181,Arg-Gly-Asp-Ser,arg-gly-asp-ser||bs-181,-0.4503550247458218,-1.0,-1.0,1.0,0.12978698515250697
combo,BJ1896382,BJ1898144,10.0,10.0,IT1t,Imatinib Mesylate (STI571),5.57818,CXCR4,CC chemokine receptor antagonist,ABCB1;ABCG2;ABL1;ABL2;BCR;BLK;CA1;CA12;CA14;CA2;CA3;CA6;CA7;CA9;CSF1R;CYP2C19;CYP2C8;CYP3A5;DDR1;DDR2;DDX3X;EGFR;ERBB2;FLT3;FRK;GAK;HIPK4;HTR2A;KIT;LCK;LYN;MAPK10;NQO2;NTRK1;PDGFRA;PDGFRB;PIP4K2C;RET;SLC47A1;SLC47A2;SLC6A4;TBXAS1,Bcr-Abl kinase inhibitor | KIT inhibitor | PDGFR tyrosine kinase receptor inhibitor,{'CXCR4'},"{'BLK', 'DDR1', 'CA9', 'CSF1R', 'CA6', 'BCR', 'CA3', 'FLT3', 'GAK', 'CA2', 'PIP4K2C', 'CA1', 'MAPK10', 'HIPK4', 'NTRK1', 'RET', 'ABCB1', 'FRK', 'ERBB2', 'CA7', 'DDX3X', 'DDR2', 'LYN', 'CA14', 'PDGFRA', 'CYP3A5', 'ABCG2', 'SLC47A2', 'SLC6A4', 'LCK', 'CYP2C19', 'KIT', 'CYP2C8', 'TBXAS1', 'CA12', 'ABL2', 'EGFR', 'HTR2A', 'ABL1', 'PDGFRB', 'SLC47A1', 'NQO2'}",{'cc chemokine receptor antagonist'},"{'kit inhibitor', 'bcr-abl kinase inhibitor', 'pdgfr tyrosine kinase receptor inhibitor'}",0,43,1.0,IT1t,Imatinib Mesylate (STI571),imatinib mesylate (sti571)||it1t,-0.450427376230954,-1.0,-1.0,1.0,0.12974357426142763
combo,BJ1896382,BJ1899023,10.0,0.17,IT1t,Endoxifen HCl,5.578005,CXCR4,CC chemokine receptor antagonist,ESR1,,{'CXCR4'},{'ESR1'},{'cc chemokine receptor antagonist'},set(),0,2,1.0,IT1t,Endoxifen HCl,endoxifen hcl||it1t,-0.4504572382826005,-1.0,-1.0,1.0,0.12972565703043976
combo,BJ1895367,BJ1895650,10.0,0.17,AMLODIPINE BESYLATE,BAY-11-7082,5.57786,ABCG2;ADRA2A;ADRA2C;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNA2D1;KCNK2,calcium channel blocker,RELA,NFkB pathway inhibitor,"{'CACNA1F', 'CACNA1S', 'CACNA1C', 'CACNA2D1', 'ADRA2C', 'CACNA1D', 'KCNK2', 'ADRA2A', 'ABCG2'}",{'RELA'},{'calcium channel blocker'},{'nfkb pathway inhibitor'},0,10,1.0,AMLODIPINE BESYLATE,BAY-11-7082,amlodipine besylate||bay-11-7082,-0.4504819811253933,-1.0,-1.0,1.0,0.12971081132476409
combo,BJ1895625,BJ1898077,10.0,3.33,PD-102807,prenylamine,5.576736,ADRA2A;ADRA2C;CHRM2;CHRM3;CHRM4;HTR2B;SLC6A3,acetylcholine receptor antagonist,ADRA1A;HTR1A;KCNH2;OPRK1,calcium channel blocker,"{'CHRM4', 'CHRM3', 'CHRM2', 'ADRA2C', 'ADRA2A', 'SLC6A3', 'HTR2B'}","{'ADRA1A', 'HTR1A', 'OPRK1', 'KCNH2'}",{'acetylcholine receptor antagonist'},{'calcium channel blocker'},0,11,1.0,PD-102807,prenylamine,pd-102807||prenylamine,-0.4506737808171114,-1.0,-1.0,1.0,0.1295957315097332
combo,BJ1894899,BJ1895845,3.33,0.33,FLUPHENAZINE HYDROCHLORIDE,trequinsin,5.576212,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CALM1;CHRM1;CHRM3;CHRM4;CHRNA7;CYP1A2;CYP2D6;DRD1;DRD2;DRD3;DRD5;HRH1;HRH2;HTR2A;HTR2B;HTR2C;HTR6;HTR7;SIGMAR1;SLC6A4,dopamine receptor antagonist,PDE4A;PDE4B;PDE4C;PDE4D;PDE5A;PTGIR,phosphodiesterase inhibitor,"{'CHRM3', 'HTR2C', 'HTR2B', 'SIGMAR1', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'CYP1A2', 'DRD1', 'HRH2', 'CHRM4', 'DRD3', 'HTR6', 'CHRNA7', 'CHRM1', 'SLC6A4', 'CALM1', 'DRD2', 'CYP2D6', 'HRH1', 'DRD5', 'ADRA2B', 'HTR2A', 'ADRA1A', 'HTR7'}","{'PDE4D', 'PTGIR', 'PDE5A', 'PDE4B', 'PDE4A', 'PDE4C'}",{'dopamine receptor antagonist'},{'phosphodiesterase inhibitor'},0,31,1.0,FLUPHENAZINE HYDROCHLORIDE,trequinsin,fluphenazine hydrochloride||trequinsin,-0.4507631963317559,-1.0,-1.0,1.0,0.12954208220094648
combo,BJ1895621,BJ1896990,10.0,0.33,Propiverine Hydrochloride,NT157,5.576025,CACNA1C;CHRM1;CHRM2;CHRM3;CHRM4;OPRM1,acetylcholine receptor antagonist,IGF1R,IGF-1 inhibitor,"{'CHRM4', 'OPRM1', 'CHRM3', 'CHRM2', 'CACNA1C', 'CHRM1'}",{'IGF1R'},{'acetylcholine receptor antagonist'},{'igf-1 inhibitor'},0,7,1.0,Propiverine Hydrochloride,NT157,nt157||propiverine hydrochloride,-0.45079510606694395,-1.0,-1.0,1.0,0.12952293635983364
combo,BJ1895156,BJ1896786,0.33,10.0,PERHEXILINE MALEATE,HomochlorcyclizineÂ·2HCl,5.734024,CHRM1;CHRM3;CHRM4;CHRM5;CPT1A;CPT2;CYP2D6,carnitine palmitoyltransferase inhibitor,CHRM1;CHRM2;DRD3;HRH1;KCNH2;SLC6A3,antihistamine,"{'CHRM4', 'CHRM5', 'CHRM3', 'CPT1A', 'CYP2D6', 'CHRM1', 'CPT2'}","{'KCNH2', 'DRD3', 'CHRM2', 'HRH1', 'CHRM1', 'SLC6A3'}",{'carnitine palmitoyltransferase inhibitor'},{'antihistamine'},1,12,0.9166666666666666,PERHEXILINE MALEATE,HomochlorcyclizineÂ·2HCl,homochlorcyclizineâ·2hcl||perhexiline maleate,-0.42383411007781735,-1.0,-1.0,1.0,0.12903286728664298
combo,BJ1894182,BJ1896138,0.33,3.33,bifemelane,C-021,5.571054,MAOA;MAOB;SLC6A2,acetylcholine release enhancer,CCR4,CC chemokine receptor antagonist,"{'SLC6A2', 'MAOB', 'MAOA'}",{'CCR4'},{'acetylcholine release enhancer'},{'cc chemokine receptor antagonist'},0,4,1.0,bifemelane,C-021,bifemelane||c-021,-0.4516433589739999,-1.0,-1.0,1.0,0.1290139846156001
combo,BJ1894340,BJ1894559,10.0,3.33,L-733060,CLEMASTINE FUMARATE,5.703986,CYP2C19;CYP2C9;CYP2D6;TACR1,tachykinin antagonist,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2C19;CYP2D6;DRD1;DRD2;DRD3;HRH1;HRH2;HTR2A;HTR2B;HTR2C;HTR6;KCNH2;OPRK1;SIGMAR1;SLC6A3;SLC6A4;TMEM97,histamine receptor antagonist,"{'TACR1', 'CYP2C19', 'CYP2C9', 'CYP2D6'}","{'CHRM3', 'HTR2C', 'OPRK1', 'HTR2B', 'SIGMAR1', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'SLC6A3', 'DRD1', 'HRH2', 'CHRM4', 'KCNH2', 'DRD3', 'HTR6', 'TMEM97', 'CHRM1', 'SLC6A4', 'CHRM5', 'CHRM2', 'DRD2', 'CYP2C19', 'CYP2D6', 'HRH1', 'ADRA2B', 'HTR2A', 'ADRA1A'}",{'tachykinin antagonist'},{'histamine receptor antagonist'},2,29,0.9310344827586207,L-733060,CLEMASTINE FUMARATE,clemastine fumarate||l-733060,-0.42895980326271976,-1.0,-1.0,1.0,0.12883101459409232
combo,BJ1894933,BJ1897577,3.33,0.33,PIMOZIDE,Salmeterol (xinafoate),5.813146,ABCB1;ADRA1A;ADRA2C;CACNA1G;CACNA1H;CACNA1I;CALM1;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR6;KCNA10;KCNH2;OPRK1;OPRM1;SLC6A2;SLC6A3;SLC6A4,dopamine receptor antagonist,ADRA1A;ADRA1D;ADRB1;ADRB2;ADRB3;CHRM5;HTR7;SLC6A2;SLC6A3;SLC6A4;TMEM97,adrenergic receptor agonist,"{'OPRK1', 'HTR2B', 'KCNA10', 'CACNA1H', 'OPRM1', 'ADRA2C', 'SLC6A3', 'DRD1', 'ABCB1', 'CACNA1I', 'HRH2', 'DRD4', 'KCNH2', 'DRD3', 'HTR6', 'HTR1A', 'SLC6A4', 'CALM1', 'CACNA1G', 'DRD2', 'HRH1', 'DRD5', 'SLC6A2', 'HTR2A', 'ADRA1A'}","{'CHRM5', 'ADRB2', 'TMEM97', 'ADRA1D', 'SLC6A2', 'ADRB3', 'SLC6A3', 'ADRA1A', 'SLC6A4', 'ADRB1', 'HTR7'}",{'dopamine receptor antagonist'},{'adrenergic receptor agonist'},4,32,0.875,PIMOZIDE,Salmeterol (xinafoate),pimozide||salmeterol (xinafoate),-0.4103327086471016,-1.0,-1.0,1.0,0.1288003748117391
